id,class
20510,20
17102,16
14341,17
18960,9
11597,2
19518,3
17950,2
23187,3
14300,1
17336,6
21336,1
11343,17
14230,1
12471,17
14876,12
22965,14
14196,13
18856,6
12670,6
18891,7
13516,11
22585,12
11678,2
11172,17
23075,12
22534,12
14401,2
21122,17
18712,2
14830,14
22276,5
15526,4
21639,19
12676,19
23524,17
21114,9
14875,11
11695,16
14426,20
16151,5
12598,15
22310,17
12082,3
15998,6
21682,1
13706,11
16426,7
17471,18
12606,13
22387,9
14991,10
22522,9
13544,5
23095,2
18004,12
23753,14
21948,15
22467,20
18216,18
21106,5
20585,9
13923,13
12339,15
11338,15
21097,4
13657,19
16176,10
20687,12
14594,1
16954,8
20466,14
15823,5
17531,8
10730,16
18730,17
20872,19
15223,3
22666,11
12560,5
11207,8
13536,8
19149,2
17537,6
11694,6
19858,10
15050,20
15147,14
18500,18
23177,12
22131,10
12872,9
11470,8
22883,19
11430,11
20049,17
14910,5
11993,12
16988,17
23771,8
20548,17
13654,7
14635,19
23344,15
11342,20
12286,18
20095,15
23528,18
17121,6
23194,11
16972,3
23068,6
23127,10
18466,1
12487,13
19779,19
22882,10
20708,2
21168,7
10684,4
15818,15
20290,8
10057,10
11101,13
21678,10
16557,3
13376,3
11237,17
21147,13
20334,1
23470,12
10452,12
17695,12
20207,12
13153,19
23167,2
22588,9
18714,17
16625,15
21165,10
11411,13
10162,14
22430,1
13414,8
10357,20
15905,16
13418,17
14305,17
11003,18
10687,16
17203,14
14264,2
16895,11
12282,2
22568,19
23650,17
21109,14
15480,13
20022,13
15600,9
23481,2
10669,20
15856,6
11624,20
17344,3
10287,3
11859,16
22598,5
19196,2
19787,16
17998,1
16387,6
19623,9
19108,6
10309,6
15269,14
13355,11
12594,17
13731,17
14263,8
16927,14
16623,8
18098,14
19232,11
10352,9
15831,17
10759,1
16175,11
14629,16
12397,17
23124,1
20345,3
13227,4
23231,18
21453,16
12543,4
10900,11
13960,2
10999,13
12703,14
19047,14
14352,9
14803,9
20491,17
13967,14
15314,5
15943,9
14842,17
19069,4
20120,3
14681,12
22098,9
19481,10
11442,17
16639,17
17597,20
20340,17
20725,9
14654,10
20496,8
11732,16
23256,15
23218,3
14912,17
16616,14
18520,19
23045,18
16212,2
23222,9
18103,16
17839,4
20707,2
12883,6
13597,17
20105,20
23070,16
16345,7
13809,6
15518,9
12472,8
12966,20
22495,18
21308,8
17259,3
13398,2
17020,5
20464,3
13472,6
19621,9
20614,17
14572,20
11842,2
15644,4
20602,15
22255,1
22640,17
22962,9
21687,3
16775,3
23414,6
21477,13
15304,19
13523,9
22723,13
20450,18
16641,13
18492,7
21428,11
10002,7
12696,15
17469,2
12201,15
23034,2
19918,20
22398,20
22107,14
22853,6
14350,14
11159,3
15361,12
19139,11
23025,20
13720,4
16020,3
13567,14
22569,17
11491,2
22501,13
15057,1
17935,12
20657,6
16761,12
19980,16
23297,13
11614,12
15627,3
19990,15
12233,19
20446,17
18642,7
12907,6
23617,6
13998,20
12390,18
18231,16
18336,12
18991,5
21120,9
13640,16
20332,12
13446,6
18619,3
10493,14
20228,16
16112,17
18439,6
21850,7
14488,6
15107,12
21941,14
23175,20
13190,10
23339,12
19646,18
21817,5
11912,13
14377,15
23823,6
15109,9
15976,10
12882,9
15096,6
13335,5
11562,14
20906,6
11924,5
22719,14
15592,9
13493,8
22328,6
10615,10
23306,19
13762,6
16316,16
11949,4
16156,3
10204,6
14158,7
15226,16
15678,16
13172,1
21000,2
23323,20
10269,19
16940,9
17686,7
19347,10
13160,1
14245,17
15731,10
18626,3
13888,15
19663,14
13922,17
22559,1
23711,17
11712,17
23063,8
17815,17
14792,4
16003,15
11844,15
21605,6
10530,17
13006,6
19740,10
15710,14
14840,7
12559,3
13168,14
22633,18
20771,14
13067,7
23292,18
10009,2
15102,3
17556,3
19637,3
15000,6
15444,6
20310,6
18137,4
16376,5
10417,17
15446,12
11107,11
13700,15
12001,20
16621,14
22446,20
22842,16
21055,14
23060,9
10595,12
12746,5
12208,4
22188,5
19941,14
12412,11
16165,3
15435,17
22958,11
14920,1
10839,7
23935,5
18013,3
17652,15
13392,17
10337,6
16629,12
14535,20
22746,13
17717,4
10467,19
19303,19
11935,16
15525,19
24000,11
14363,2
18413,5
13033,11
14718,15
12816,17
18811,4
19356,18
20919,12
10236,10
23831,9
16848,2
16380,3
10757,2
22983,14
21791,2
21491,5
20195,18
20320,11
22579,19
11923,14
23403,3
23112,5
18852,18
22224,14
20669,7
12983,14
15397,13
18151,11
13605,17
10938,3
13784,19
22382,1
16693,8
16928,11
20252,15
20003,3
12890,7
19974,14
13541,2
19017,2
18595,18
11170,6
13769,4
10061,14
16122,6
20447,6
14431,12
22239,8
12420,14
15039,1
22401,16
16160,19
17302,14
17360,20
19563,9
21627,18
16064,17
22217,12
14494,20
18901,12
16117,20
15090,19
20481,14
23163,18
19134,20
23159,20
23895,12
19551,16
21191,14
12833,11
18319,17
13149,19
20616,17
14787,2
11852,2
23171,11
20901,4
15083,8
14390,4
19972,5
18533,1
20983,10
18489,6
16421,8
21209,5
14632,20
10235,6
15450,1
21826,13
18860,3
21451,15
13393,16
14184,14
14532,4
21427,10
16243,19
18021,1
11191,20
13816,16
14269,18
20691,3
22567,18
18161,7
22367,17
10402,18
17804,3
10394,14
11796,3
13921,9
21969,19
14543,1
17781,6
14379,16
20861,10
23572,1
13404,6
14960,9
10480,3
17747,17
16073,14
12217,5
14445,8
20122,2
16419,14
22114,4
16784,2
11964,3
20643,18
11988,12
10291,1
19691,9
23554,11
14709,15
18659,17
21754,6
19136,12
11032,1
10910,1
15965,10
14904,14
11144,2
11362,7
22925,6
12969,14
11948,9
14893,12
14113,3
12158,16
20723,17
13381,14
21127,17
21377,4
17390,6
21386,2
17791,1
13146,4
18881,14
20063,7
17047,8
12294,18
22002,12
18184,6
16551,4
16400,10
10381,5
12197,20
23437,14
13318,17
20801,20
10705,5
23555,15
10035,16
20185,4
20154,18
23294,9
13408,7
18345,3
15741,1
13494,6
23702,15
11374,19
15079,1
12629,11
20628,14
14292,12
16188,18
16810,17
12011,17
13209,10
22795,6
12002,20
19768,6
21836,19
16090,11
18542,12
19624,8
18540,10
21163,17
23247,13
21447,16
19248,9
21742,18
21515,12
13200,5
13075,18
20848,4
21365,4
23363,20
18117,5
13781,10
14425,5
14471,12
12129,5
16916,12
17298,17
12504,3
19942,12
18399,11
19732,1
11179,5
13362,14
23026,3
18653,13
14071,8
16796,2
19205,10
13384,3
19653,9
15276,18
20822,16
17865,11
14399,8
14845,20
18799,13
16372,3
22552,19
17942,11
11462,20
15031,18
13445,10
12029,7
11683,18
18037,6
10084,14
19165,2
14140,14
11269,7
11367,8
20014,6
14749,6
22931,13
10370,12
22505,18
13072,6
12378,11
18699,6
23710,16
19737,3
23000,19
23585,8
17099,1
11700,11
11494,14
18047,15
15820,6
12465,2
16030,5
23300,14
21665,3
15515,5
17479,4
21196,14
19224,17
13065,5
21098,4
14644,3
10852,10
10891,4
14954,14
21128,7
19619,3
14321,16
21454,8
14517,9
12832,18
13506,6
12375,3
16724,15
22282,15
11073,14
21505,9
22405,17
13724,15
21822,1
10959,9
21323,17
19651,15
15512,7
18672,8
16209,1
10069,8
17053,5
15752,11
12798,13
12095,19
19889,19
22548,3
18027,4
18761,1
19870,19
23629,6
19095,15
20218,7
23156,6
20655,13
10256,7
18748,18
20617,3
12537,10
11847,5
12849,3
23062,12
17300,8
20274,13
20609,18
20153,2
14131,6
10011,18
23898,11
20665,19
11777,6
19412,6
18099,7
10716,12
21755,1
19673,12
22641,6
17716,17
23765,19
23570,18
21188,18
16097,6
18493,7
16169,20
22554,16
16571,18
10686,4
12248,16
18249,3
14864,6
17125,18
11291,5
14846,8
10210,5
13390,2
17244,13
21744,14
16506,11
17368,6
12039,1
10812,19
20606,7
18330,5
14447,4
15654,6
15622,6
16777,7
23901,10
15324,11
22863,10
20304,9
20107,3
10666,6
22688,17
12540,4
13484,6
19036,15
21989,16
19981,2
12602,20
14716,12
12866,3
20025,5
11037,18
22465,4
14234,17
10526,9
17634,12
12038,3
10129,10
11857,14
23077,5
12479,7
20276,2
17553,9
12666,12
18841,3
23198,5
16671,10
21371,4
23648,19
20792,8
14188,11
17467,17
11189,7
11834,15
19867,5
22323,3
11238,8
10248,18
11452,15
15278,4
23923,11
10606,13
17891,9
14686,8
15761,18
23636,14
23086,16
23031,2
10130,3
21496,17
14680,8
21766,18
19765,3
11982,18
19016,13
17183,17
14262,1
19520,1
19179,4
17614,17
21263,17
19948,4
16921,8
16017,15
12176,7
19470,17
23535,17
19961,20
23347,16
13638,13
12847,13
21317,12
19305,14
12100,12
23038,6
13580,3
15720,14
12433,13
17101,13
21696,15
15665,13
18180,14
11476,16
12514,16
23783,17
18078,15
15486,6
21236,1
13415,15
11998,15
17985,9
14688,8
17796,11
16523,1
15921,5
15236,20
19756,5
15969,15
20579,13
15013,17
22858,20
21730,18
10774,13
13008,19
20128,1
16892,10
21979,6
23907,14
15621,2
21133,19
23216,4
23389,8
20880,17
12698,6
21859,1
14076,17
13416,7
10375,7
15556,20
13726,8
14345,7
21138,17
12363,18
21369,10
15599,3
23282,5
23246,15
16579,6
12334,19
14728,11
10015,17
19783,10
10986,9
12368,1
17222,19
10628,18
19112,7
14642,4
15594,18
23049,2
22732,6
13092,19
22619,18
10423,5
17494,7
13096,6
13630,17
21432,1
17792,14
19806,9
22062,1
21811,4
23673,19
11187,16
10434,8
19511,13
16128,18
15081,17
23674,5
11484,11
11593,18
12977,2
19190,5
11307,13
14922,13
14586,5
15503,10
15489,6
11152,7
12679,10
11591,14
11085,4
20802,8
23456,7
15595,1
15443,2
18049,17
22000,19
23750,17
17779,4
22153,2
12743,8
19184,17
11229,3
22431,5
14396,18
13983,1
13163,5
23779,5
19428,2
11075,14
20152,2
12940,16
17877,14
13808,1
13402,18
14552,18
17074,5
13984,15
14468,1
20701,18
23809,10
21816,2
11415,18
21211,4
11575,13
16103,4
22278,15
12720,17
11154,10
12792,20
13005,3
17325,17
17744,4
21625,17
20784,5
17169,19
11733,7
11987,17
21569,15
11132,6
10175,12
20132,6
13639,17
11504,14
17140,6
14976,19
10874,16
15862,14
12994,6
22821,7
17874,8
11726,5
15091,3
10051,15
23515,12
12738,10
17138,10
21255,19
12170,17
14303,9
23286,2
17775,6
13549,17
11856,10
13573,12
22233,15
14934,9
21630,6
10685,20
12770,5
17833,18
21738,10
14903,20
22358,8
10736,12
17715,8
17426,19
14534,1
13660,16
17250,19
21603,17
11576,16
17245,3
17116,12
18897,15
19712,6
13137,3
17737,7
10618,9
23962,1
21238,8
18052,20
20608,17
11953,20
17700,13
22538,20
12184,7
14121,2
16580,10
10873,18
19504,2
22803,9
16577,2
22914,4
15184,15
11025,5
11022,18
12342,4
20355,20
16949,13
16711,14
16076,8
20816,6
23871,7
15848,11
22461,18
17261,6
15694,6
17358,16
19388,6
12166,6
11418,10
22780,8
11096,6
21073,5
17253,6
11999,5
13479,16
10816,17
10642,4
23971,2
15853,13
16799,15
18983,7
17602,18
23944,14
21226,1
15940,17
17397,3
15517,4
22786,7
22277,5
12631,15
11358,2
21735,5
22624,9
17345,14
15173,13
12836,6
20254,13
20797,6
16060,7
11263,9
21757,9
23848,10
10634,8
21224,10
12734,11
10427,2
11285,8
22707,1
23333,11
22011,19
16101,13
18793,11
13292,17
11249,3
14937,2
12467,13
14828,3
10264,7
13704,18
16793,11
12677,17
21331,14
18250,14
13288,9
22698,16
10149,16
15766,1
15164,17
22926,16
10693,18
22353,18
21279,17
20516,6
15883,5
23008,4
20259,19
22072,17
17722,19
15993,16
12099,3
19698,19
19292,6
14909,7
13171,10
20111,4
23492,10
16992,8
22463,5
15705,15
15036,7
11713,8
18115,17
21002,2
10739,7
22594,18
14337,7
11318,20
17604,8
12888,17
20423,13
13233,3
23782,15
22918,16
14462,6
16065,14
13792,9
22135,8
11946,3
18032,2
18041,3
10263,19
19315,13
20006,1
11966,3
21984,15
19122,2
20720,15
22077,8
10158,10
16271,7
15833,12
10410,5
22660,19
11225,19
23219,20
20928,5
22648,11
12387,11
22665,18
16626,19
15970,10
11697,12
22788,19
14463,20
12102,13
19766,20
