id,class
15410,15
15411,1
15412,12
15414,10
15415,14
15416,20
15417,18
15422,12
15423,20
15424,11
15425,8
15426,10
15427,15
15428,5
15429,6
15430,16
15431,9
15432,18
15436,4
15437,18
15438,10
15439,6
15440,6
15441,10
15442,6
15445,6
15448,16
15452,5
15453,2
15454,5
15457,3
15458,4
15459,3
15460,8
15462,3
15465,10
15466,16
15467,15
15468,10
15469,8
15470,11
15472,4
15474,8
15476,11
15478,20
15479,4
15482,5
15485,16
15487,9
15488,13
15491,13
15492,18
15493,10
15494,12
15495,12
15496,15
15497,5
15498,15
15499,17
15500,12
15501,1
15502,3
15504,9
15507,6
15508,20
15509,1
15510,5
15511,12
15513,1
15514,7
15516,14
15519,17
15522,16
15523,20
15527,15
15529,12
15530,1
15532,10
15533,3
15535,18
15537,8
15539,10
15541,17
15542,14
15543,12
15544,4
15546,7
15547,10
15548,6
15550,15
15551,1
15552,6
15553,8
15554,12
15555,14
15557,16
15560,7
15564,2
15565,12
15566,4
15567,13
15568,2
15569,2
15571,20
15572,20
15575,6
15576,19
15580,17
15582,8
15583,1
15584,6
15585,2
15587,9
15588,8
15590,9
15591,7
15593,18
15597,16
15601,1
15602,2
15603,8
15604,17
15605,7
15606,19
15608,16
15609,19
15611,16
15613,5
15614,1
15615,2
15618,16
15619,20
15623,3
15624,12
15625,15
15626,19
15629,1
15631,11
15632,7
15633,7
15636,5
15638,2
15639,3
15640,3
15642,20
15643,7
15645,9
15646,15
15649,3
15651,9
15652,15
15656,7
15657,14
15659,2
15661,5
15662,13
15663,20
15667,6
15668,6
15671,2
15672,1
15673,20
15675,8
15679,19
15680,20
15681,10
15682,6
15683,15
15684,20
15685,11
15687,3
15688,20
15689,20
15690,2
15691,20
15692,20
15695,6
15696,18
15697,2
15698,3
15699,10
15700,9
15701,19
15702,16
15703,14
15704,20
15706,4
15707,12
15708,1
15709,2
15711,3
15713,4
15714,6
15715,16
15716,11
15718,8
15721,7
15722,18
15723,14
15725,6
15726,11
15727,6
15728,1
15730,18
15734,6
15736,16
15737,13
15742,3
15744,18
15746,5
15747,11
15749,13
15750,5
15753,16
15754,7
15755,17
15757,7
15758,12
15760,19
15762,5
15763,11
15765,19
15767,8
15768,2
15769,19
15770,14
15771,2
15772,17
15774,19
15777,6
15780,8
15781,11
15782,14
15783,18
15785,4
15786,20
15787,2
15788,20
15789,10
15791,3
15793,14
15795,10
15796,5
15798,20
15800,8
15801,16
15806,7
15807,11
15808,12
15809,10
15810,4
15812,1
15813,5
15814,10
15815,19
15817,12
15819,16
15821,12
15822,20
15825,5
15826,14
15828,4
15830,15
15832,12
15835,18
15837,18
15839,14
15842,11
15843,10
15845,20
15846,10
15847,4
15851,7
15852,14
15854,19
15855,15
15857,3
15860,4
15861,3
15863,11
15864,15
15865,7
15866,20
15868,7
15869,16
15871,14
15872,3
15873,17
15874,10
15875,20
15876,4
15878,11
15879,1
15880,9
15881,15
15882,9
15886,7
15887,11
15890,13
15891,15
15892,3
15893,16
15894,14
15896,10
15898,20
15899,14
15900,1
15901,16
15902,10
15903,3
15907,15
15909,1
15910,16
15911,20
15912,19
15913,7
15914,2
15915,15
15916,5
15918,17
15919,19
15922,1
15925,2
15926,3
15927,3
15928,3
15930,14
15931,5
15932,8
15933,2
15934,8
15936,3
15937,12
15938,12
15941,3
15942,14
15945,4
15946,15
15947,7
15948,12
15950,18
15951,19
15952,20
15953,9
15954,15
15955,13
15956,3
15957,8
15959,7
15960,1
15961,10
15963,4
15964,4
15966,15
15967,10
15971,17
15972,19
15973,15
15974,5
15977,7
15978,15
15979,3
15980,11
15981,9
15982,5
15983,17
15984,10
15985,6
15986,12
15987,10
15988,6
15989,4
15990,5
15991,18
15992,12
15994,4
15996,6
15997,13
15999,14
16002,5
16004,9
16006,12
16007,12
16009,4
16010,13
16011,8
16012,4
16013,13
16014,17
16016,9
16021,11
16022,12
16024,16
16025,18
16026,6
16027,3
16028,18
16029,19
16031,9
16032,4
16033,2
16034,3
16035,14
16037,10
16040,4
16042,5
16043,20
16044,17
16045,5
16048,10
16049,2
16051,10
16052,18
16053,11
16054,7
16055,15
16058,9
16059,20
16061,3
16062,10
16063,7
16066,19
16067,3
16068,3
16069,14
16075,12
16077,17
16078,11
16080,5
16081,8
16082,13
16083,18
16084,9
16086,9
16087,10
16088,3
16089,6
16091,13
16092,16
16094,17
16095,5
16096,19
16099,16
16100,17
16102,7
16104,19
16105,11
16106,2
16108,9
16109,18
16110,3
16111,9
16113,4
16115,7
16116,17
16118,9
16120,16
16121,15
16127,19
16129,6
16130,9
16132,2
16133,8
16134,16
16135,17
16136,12
16137,12
16138,17
16140,16
16141,18
16142,10
16143,8
16145,18
16146,16
16147,17
16148,2
16149,20
16154,2
16155,15
16158,3
16159,14
16161,12
16162,17
16163,7
16164,10
16166,8
16167,7
16170,7
16173,9
16174,20
16177,9
16178,13
16179,17
16180,18
16183,2
16184,4
16185,14
16186,10
16187,20
16189,18
16190,17
16191,10
16192,20
16194,8
16195,12
16196,16
16197,1
16199,7
16200,16
16201,4
16202,18
16204,20
16205,14
16206,5
16207,4
16208,6
16210,6
16211,10
16213,3
16214,13
16217,15
16218,1
16219,14
16221,9
16222,18
16226,11
16227,12
16228,20
16229,9
16230,7
16231,16
16232,6
16233,5
16234,13
16236,15
16237,11
16238,2
16239,8
16240,16
16241,14
16242,4
16244,6
16245,20
16247,2
16248,10
16249,8
16250,5
16252,1
16253,18
16254,15
16256,12
16257,11
16259,15
16261,4
16263,18
16264,20
16266,13
16268,17
16269,2
16270,5
16272,5
16273,18
16276,17
16281,2
16283,8
16285,16
16286,11
16287,14
16290,8
16291,11
16292,1
16293,4
16294,2
16295,9
16296,14
16299,13
16300,16
16301,16
16304,12
16305,18
16308,17
16309,18
16310,1
16311,19
16312,10
16314,6
16317,19
16318,19
16319,13
16321,19
16322,9
16323,5
16324,8
16327,16
16328,5
16330,20
16331,14
16332,9
16333,7
16334,6
16336,13
16337,5
16338,20
16339,2
16341,9
16342,6
16343,14
16344,15
16346,17
16347,16
16348,10
16350,18
16351,9
16354,17
16355,10
16356,2
16357,18
16358,10
16359,3
16360,1
16362,1
16365,11
16367,11
16368,15
16370,5
16371,6
16373,9
16374,2
16375,2
16378,10
16379,7
16382,15
16386,6
16388,7
16389,8
16390,18
16393,14
16394,11
16395,19
16397,13
16398,17
16399,2
16401,4
16402,11
16403,14
16404,9
16406,4
16407,10
16409,1
16410,17
16411,7
16412,8
16414,13
16417,12
16418,14
16420,2
16422,14
16423,6
16424,7
16425,11
16427,18
16428,20
16429,11
16430,19
16431,14
16432,2
16433,11
16436,5
16438,18
16440,15
16441,4
16442,4
16443,17
16444,7
16445,10
16446,7
16447,10
16448,20
16450,11
16451,6
16452,9
16453,14
16454,5
16455,16
16458,17
16459,9
16463,1
16464,10
16465,2
16467,4
16469,3
16470,17
16471,4
16472,2
16474,9
16475,15
16476,7
16477,10
16478,8
16479,9
16480,5
16481,17
16482,13
16483,7
16484,7
16485,13
16486,6
16488,10
16491,16
16492,19
16493,2
16496,4
16497,6
16498,16
16499,10
16501,15
16502,7
16503,10
16504,5
16508,18
16509,17
16510,4
16511,9
16514,15
16516,19
16520,14
16522,17
16525,15
16526,12
16528,18
16529,7
16531,15
16532,7
16533,12
16534,14
16535,13
16536,8
16537,6
16538,20
16539,12
16541,13
16542,17
16543,4
16545,19
16546,4
16547,9
16549,10
16550,18
16552,5
16553,14
16554,9
16555,6
16556,4
16558,18
16559,20
16560,12
16561,10
16563,19
16564,13
16566,11
16567,10
16568,1
16569,17
16572,6
16574,9
16576,14
16581,16
16582,3
16583,2
16584,2
16585,16
16586,6
16588,9
16589,20
16595,5
16596,14
16597,5
16598,1
16599,9
16600,8
16602,10
16603,1
16606,20
16608,14
16609,17
16610,1
16611,11
16612,4
16613,3
16614,9
16615,12
16617,18
16619,3
16620,12
16622,9
16628,9
16630,17
16631,1
16632,17
16633,13
16636,17
16638,12
16640,9
16642,20
16643,8
16645,15
16647,2
16649,16
16651,3
16652,3
16655,16
16657,11
16658,17
16659,6
16660,1
16661,2
16662,2
16665,12
16666,4
16668,1
16669,10
16672,13
16673,6
16674,17
16675,2
16676,19
16677,11
16678,4
16679,3
16680,19
16682,4
16683,5
16684,2
16685,6
16686,13
16687,18
16688,17
16689,5
16690,15
16694,10
16695,18
16696,10
16697,20
16698,18
16699,11
16700,4
16701,17
16702,3
16703,10
16704,10
16705,13
16706,8
16707,13
16708,11
16712,16
16713,8
16714,3
16715,8
16716,19
16717,7
16718,9
16722,19
16723,14
16725,16
16727,2
16730,16
16733,7
16734,7
16735,11
16736,10
16737,7
16738,2
16739,14
16740,11
16741,8
16743,19
16744,9
16746,10
16750,16
16751,12
16753,18
16754,2
16755,4
16757,19
16758,17
16759,7
16763,13
16764,13
16765,20
16767,17
16768,12
16771,10
16772,19
16773,4
16774,18
16779,15
16780,8
16782,15
16783,17
16785,1
16786,1
16787,13
16788,12
16789,3
16790,19
16794,11
16797,11
16798,18
16801,19
16802,16
16803,18
16804,18
16805,15
16806,19
16807,11
16808,10
16809,13
16812,8
16813,10
16814,1
16815,20
16816,6
16818,16
16819,6
16821,8
16822,20
16823,11
16824,14
16825,4
16826,16
16827,6
16829,17
16830,16
16831,10
16834,11
16836,5
16837,14
16838,13
16839,17
16842,13
16843,14
16845,13
16846,16
16847,4
16849,18
16850,12
16851,15
16853,14
16855,12
16856,11
16857,5
16860,13
16861,19
16862,12
16863,11
16865,8
16866,14
16867,5
16868,9
16871,19
16872,14
16875,11
16877,10
16879,8
16880,10
16882,19
16883,19
16884,2
16886,4
16887,8
16888,3
16889,9
16890,10
16891,20
16893,10
16894,8
16897,1
16899,16
16901,17
16902,15
16903,14
16904,14
16905,5
16906,2
16908,13
16909,17
16911,4
16912,11
16914,7
16917,13
16918,14
16919,9
16923,13
16924,10
16925,7
16929,18
16930,13
16932,3
16935,9
16936,1
16937,9
16938,10
16939,14
16942,20
16943,16
16945,8
16946,20
16950,18
16951,5
16955,8
16956,4
16957,9
16958,9
16959,4
16960,17
16962,16
16963,9
16968,8
16969,18
16971,16
16973,12
16978,2
16980,15
16982,11
16983,9
16984,9
16987,11
16989,2
16991,16
16993,19
16994,18
16995,15
16996,11
16997,17
16998,4
16999,10
17000,9
17002,17
17003,12
17006,4
17007,14
17009,5
17011,7
17012,12
17013,4
17014,8
17015,8
17017,5
17019,9
17022,14
17023,12
17024,12
17025,5
17026,7
17027,15
17028,5
17029,6
17031,1
17032,13
17033,8
17035,11
17036,1
17037,3
17038,2
17039,10
17040,20
17042,18
17043,20
17046,18
17050,9
17051,15
17052,6
17054,13
17055,20
17056,10
17057,8
17060,5
17062,20
17064,2
17066,18
17067,1
17071,16
17072,20
17073,11
17075,20
17076,8
17077,10
17078,20
17080,1
17081,4
17083,4
17084,16
17085,5
17088,13
17089,8
17090,15
17091,4
17092,11
17096,13
17098,11
17103,11
17106,8
17109,12
17111,6
17112,11
17113,11
17114,15
17117,19
17119,7
17122,1
17123,17
17126,13
17127,2
17128,4
17129,15
17133,1
17134,9
17135,6
17136,9
17137,18
17141,4
17142,18
17143,5
17144,17
17145,13
17146,19
17147,16
17148,10
17149,8
17150,5
17151,8
17152,10
17153,17
17154,7
17156,2
17157,13
17159,8
17161,18
17163,10
17164,19
17167,1
17168,17
17170,20
17171,4
17172,1
17173,12
17174,9
17175,1
17176,5
17178,13
17179,18
17180,1
17181,14
17182,12
17184,10
17187,8
17190,2
17191,12
17194,19
17197,3
17198,18
17199,11
17200,1
17201,16
17202,2
17204,7
17205,8
17208,10
17210,9
17211,12
17212,18
17214,17
17216,8
17217,9
17218,12
17220,8
17221,17
17223,20
17225,17
17226,5
17228,3
17230,19
17231,11
17232,8
17233,11
17234,16
17236,13
17237,3
17238,18
17239,20
17240,10
17241,1
17242,5
17243,1
17249,15
17251,1
17252,20
17254,16
17255,11
17256,12
17260,6
17262,17
17266,2
17267,2
17268,12
17270,20
17271,7
17272,20
17275,14
17276,17
17277,2
17278,8
17279,15
17280,4
17282,3
17284,14
17285,6
17286,7
17287,1
17289,11
17291,2
17292,6
17293,20
17294,19
17295,6
17296,1
17297,8
17299,15
17303,12
17305,11
17306,4
17308,16
17309,6
17311,16
17312,4
17313,3
17314,11
17316,13
17317,9
17318,3
17319,16
17321,3
17322,19
17324,12
17326,10
17327,15
17328,17
17329,4
17331,6
17332,20
17335,7
17337,9
17338,16
17339,17
17340,11
17341,11
17342,8
17343,3
17346,4
17347,11
17348,3
17349,17
17350,18
17351,10
17353,16
17355,1
17359,11
17362,6
17363,9
17364,4
17365,19
17371,15
17373,11
17374,9
17375,13
17376,13
17378,6
17379,20
17381,14
17382,6
17383,11
17385,20
17386,13
17387,18
17391,14
17393,7
17394,11
17398,7
17399,3
17400,20
17403,19
17404,15
17405,3
17406,20
17407,16
17409,16
17410,6
17412,1
17413,17
17414,5
17415,9
17416,13
17417,2
17418,15
17420,9
17422,17
17423,9
17424,3
17427,3
17428,17
17429,8
17430,18
17431,4
17433,5
17434,12
17435,8
17436,19
17438,2
17439,8
17440,20
17442,19
17443,10
17444,5
17446,7
17447,9
17449,5
17450,3
17451,11
17452,11
17454,8
17455,4
17457,17
17458,9
17459,8
17460,2
17461,2
17463,12
17464,5
17465,16
17468,14
17470,20
17472,4
17473,12
17474,1
17475,11
17476,1
17477,19
17478,9
17480,10
17481,7
17482,7
17483,5
17485,11
17486,9
17488,6
17489,16
17492,11
17493,11
17495,14
17496,11
17498,1
17499,20
17500,18
17502,13
17503,8
17504,12
17505,6
17507,7
17510,15
17512,19
17513,7
17514,20
17515,3
17518,16
17519,17
17520,12
17521,19
17522,1
17523,11
17525,14
17526,6
17527,2
17528,3
17529,7
17530,18
17533,12
17534,16
17535,4
17536,4
17538,14
17540,19
17541,5
17543,8
17544,16
17545,9
17546,16
17548,19
17549,15
17550,3
17551,16
17552,11
17554,7
17555,6
17557,7
17558,7
17559,13
17561,11
17562,5
17563,8
17565,16
17567,5
17568,19
17569,2
17571,6
17572,14
17575,10
17576,19
17577,13
17578,15
17580,1
17583,18
17585,1
17588,15
17590,6
17591,14
17592,13
17594,11
17595,7
17596,8
17598,15
17599,20
17601,5
17603,2
17605,1
17606,13
17608,19
17609,15
17610,11
17612,1
17615,17
17617,4
17618,10
17620,15
17622,11
17623,8
17624,13
17625,20
17626,3
17627,4
17629,16
17630,18
17631,16
17632,2
17636,19
17637,13
17638,12
17639,4
17640,3
17641,15
17642,9
17643,13
17644,1
17645,19
17647,9
17648,18
17649,15
17650,8
17653,14
17654,20
17655,9
17656,16
17657,11
17658,20
17659,4
17660,7
17661,7
17663,2
17666,5
17667,10
17668,17
17669,12
17672,15
17673,14
17674,7
17678,13
17679,4
17681,20
17682,12
17683,6
17684,19
17685,10
17689,20
17690,5
17692,18
17694,11
17696,12
17698,5
17699,18
17701,8
17702,1
17703,1
17704,1
17705,10
17708,17
17711,10
17712,16
17713,18
17714,12
17718,10
17723,13
17724,17
17725,7
17726,11
17727,10
17728,20
17729,19
17731,6
17733,5
17734,8
17735,7
17736,6
17740,8
17741,1
17742,9
17746,2
17750,2
17751,16
17753,10
17754,16
17756,4
17758,3
17760,3
17761,20
17762,4
17764,1
17765,15
17766,11
17767,3
17768,4
17770,19
17773,2
17774,13
17776,14
17777,17
17778,5
17780,14
17782,11
17784,20
17785,18
17786,14
17787,18
17788,11
17789,19
17793,6
17794,12
17795,5
17797,16
17798,9
17800,7
17802,1
17805,16
17806,17
17807,16
17809,16
17810,11
17811,20
17812,4
17814,16
17817,12
17818,4
17822,12
17825,2
17826,1
17827,9
17829,19
17831,10
17832,7
17834,8
17835,16
17836,9
17837,4
17838,6
17840,19
17841,5
17842,5
17844,15
17845,19
17846,4
17847,13
17851,5
17854,16
17855,9
17856,14
17857,7
17858,15
17859,17
17860,11
17861,3
17864,18
17866,8
17867,11
17868,1
17869,19
17870,5
17872,1
17876,3
17878,10
17879,8
17880,14
17881,1
17883,20
17884,18
17886,16
17887,11
17888,17
17889,18
17890,9
17892,8
17894,15
17895,2
17897,3
17898,6
17900,20
17902,10
17904,12
17905,17
17906,19
17907,14
17908,16
17911,1
17912,16
17913,3
17914,13
17916,1
17918,20
17920,17
17921,2
17922,8
17923,5
17926,12
17927,16
17929,9
17930,5
17932,12
17933,11
17934,16
17936,15
17937,19
17938,17
17939,15
17943,4
17944,16
17945,17
17946,19
17951,2
17952,2
17954,3
17955,13
17956,16
17957,19
17958,14
17959,5
17960,12
17961,19
17962,11
17963,15
17964,17
17965,13
17966,8
17967,10
17968,6
17970,1
17971,9
17972,13
17973,5
17974,16
17975,2
17976,11
17977,3
17981,18
17983,3
17986,8
17987,2
17988,4
17990,10
17991,18
17993,18
17996,19
17997,6
17999,17
18000,20
18001,5
18002,18
18005,13
18007,4
18008,10
18009,8
18010,16
18015,16
18016,20
18018,5
18020,8
18022,17
18024,9
18026,8
18028,14
18031,9
18033,11
18034,3
18035,13
18036,18
18040,9
18044,17
18045,13
18046,12
18048,5
18050,4
18053,15
18054,8
18055,16
18056,11
18057,12
18061,18
18062,6
18063,13
18065,14
18066,20
18067,6
18070,7
18071,4
18072,17
18075,5
18076,11
18077,17
18079,11
18080,1
18083,6
18084,7
18086,11
18087,5
18088,1
18089,1
18090,16
18091,16
18092,3
18093,1
18095,19
18096,2
18097,11
18100,5
18101,15
18104,7
18105,15
18106,5
18108,4
18109,8
18110,14
18111,20
18113,2
18114,19
18116,5
18118,15
18119,18
18120,12
18121,14
18122,5
18124,11
18127,18
18128,2
18129,5
18131,19
18133,1
18134,8
18135,10
18136,8
18138,18
18141,2
18143,13
18144,17
18145,19
18147,3
18149,6
18150,16
18152,9
18153,14
18154,15
18155,18
18157,16
18158,8
18159,16
18165,20
18166,3
18169,12
18170,19
18172,7
18173,17
18174,4
18175,6
18177,5
18178,15
18181,12
18183,14
18186,3
18187,3
18188,11
18189,1
18192,6
18193,8
18194,5
18197,10
18198,1
18199,16
18200,12
18201,20
18202,17
18203,16
18206,8
18208,2
18209,18
18210,10
18212,11
18214,6
18217,13
18218,12
18219,20
18221,17
18222,7
18223,17
18225,19
18226,18
18227,11
18228,2
18230,1
18233,12
18234,17
18235,13
18237,13
18238,11
18240,16
18241,14
18242,10
18243,12
18244,2
18245,18
18246,20
18247,7
18248,6
18251,18
18252,19
18253,14
18254,7
18256,19
18257,3
18260,9
18261,8
18262,17
18263,9
18264,7
18265,19
18266,16
18267,8
18268,1
18269,16
18270,5
18273,11
18274,11
18275,12
18276,16
18277,8
18279,9
18280,16
18281,5
18283,13
18286,2
18287,8
18289,18
18291,10
18293,13
18294,18
18298,20
18299,11
18301,10
18302,19
18303,5
18304,18
18310,15
18311,3
18312,3
18313,19
18314,14
18315,4
18316,16
18317,1
18318,11
18320,15
18321,17
18323,11
18324,7
18325,8
18326,14
18327,5
18328,6
18332,10
18333,19
18335,13
18337,15
18338,7
18340,16
18341,2
18342,10
18343,6
18348,7
18349,9
18350,13
18351,1
18352,18
18354,1
18355,19
18356,19
18357,14
18360,10
18361,4
18362,2
18363,6
18365,16
18366,6
18367,8
18368,8
18371,20
18372,12
18376,17
18377,1
18378,15
18380,6
18381,8
18383,16
18384,2
18385,13
18387,2
18389,13
18390,6
18391,10
18393,14
18394,4
18395,1
18396,14
18400,18
18401,2
18402,2
18403,17
18405,3
18406,15
18407,7
18408,15
18410,15
18411,11
18412,19
18415,9
18416,10
18417,13
18418,20
18419,4
18421,8
18422,2
18423,11
18425,18
18427,14
18429,9
18430,6
18432,8
18433,10
18434,19
18435,15
18438,17
18443,12
18444,17
18445,19
18446,13
18447,18
18449,16
18450,4
18451,6
18452,6
18453,6
18456,7
18460,17
18461,17
18463,17
18464,20
18465,14
18467,16
18468,14
18469,20
18470,2
18471,8
18476,11
18477,1
18482,17
18483,6
18484,15
18485,9
18486,10
18487,13
18488,3
18490,3
18491,15
18495,12
18496,17
18497,12
18498,4
18499,3
18501,14
18502,12
18503,3
18504,7
18505,13
18506,12
18507,1
18508,4
18509,16
18511,20
18512,8
18513,16
18514,12
18515,15
18517,17
18518,20
18519,10
18521,12
18523,4
18524,17
18525,11
18526,20
18527,11
18528,5
18529,4
18530,1
18531,5
18534,13
18537,6
18538,1
18539,15
18541,1
18544,7
18547,10
18548,17
18552,19
18553,2
18555,20
18556,1
18559,5
18560,13
18561,8
18562,9
18563,18
18564,16
18566,13
18567,5
18568,20
18569,13
18570,20
18571,7
18572,20
18573,11
18574,12
18575,5
18576,9
18577,14
18578,17
18580,4
18583,1
18584,4
18585,16
18586,5
18587,8
18588,14
18589,5
18590,14
18592,20
18593,4
18596,15
18597,10
18598,19
18599,12
18600,2
18602,17
18604,16
18605,20
18606,2
18607,12
18608,4
18609,2
18610,6
18611,9
18612,13
18613,18
18614,17
18615,17
18616,17
18617,3
18618,3
18622,2
18623,19
18624,18
18625,15
18627,11
18628,14
18629,2
18630,17
18631,12
18633,3
18634,9
18636,17
18637,17
18641,20
18644,15
18645,3
18648,8
18649,4
18650,3
18651,17
18652,16
18654,8
18655,14
18656,18
18658,19
18660,2
18661,2
18664,3
18666,19
18667,1
18668,8
18670,5
18671,18
18673,4
18676,1
18678,20
18679,7
18681,5
18682,19
18683,12
18684,3
18685,6
18686,17
18687,20
18688,16
18689,9
18691,20
18692,15
18693,12
18694,13
18695,19
18696,7
18701,15
18703,11
18704,8
18705,13
18707,6
18708,3
18709,16
18710,18
18713,7
18715,20
18717,2
18719,2
18720,7
18722,15
18724,12
18725,14
18729,3
18731,7
18732,13
18733,13
18734,17
18736,14
18737,1
18738,17
18739,8
18740,14
18741,15
18743,16
18744,11
18745,5
18746,2
18747,13
18749,17
18750,12
18751,2
18752,9
18753,17
18754,14
18756,6
18757,7
18759,10
18760,15
18762,11
18763,3
18764,7
18765,6
18766,13
18767,18
18769,1
18770,4
18771,11
18772,20
18774,10
18775,18
18778,5
18779,2
18780,1
18781,2
18782,19
18783,18
18786,5
18787,2
18788,10
18790,14
18792,10
18795,9
18796,7
18798,8
18801,19
18802,11
18805,18
18806,14
18808,19
18809,16
18810,20
18812,12
18813,15
18814,8
18815,13
18821,19
18823,8
18825,19
18829,14
18830,12
18832,12
18834,1
18836,10
18838,18
18839,1
18840,6
18842,11
18844,8
18845,13
18847,18
18848,3
18849,4
18853,5
18854,18
18855,9
18857,12
18858,1
18863,2
18864,5
18865,20
18866,5
18867,15
18868,8
18869,10
18870,12
18871,9
18872,14
18873,8
18874,9
18875,20
18877,16
18878,3
18879,5
18880,2
18883,2
18884,12
18893,9
18894,7
18895,10
18896,10
18898,13
18899,13
18900,6
18902,15
18905,12
18906,7
18908,13
18909,17
18910,8
18912,13
18913,16
18915,10
18916,2
18917,17
18919,16
18920,18
18922,6
18923,8
18924,6
18926,17
18927,18
18930,19
18931,11
18932,18
18934,1
18935,19
18936,20
18937,14
18938,7
18939,2
18940,3
18941,19
18942,20
18943,4
18944,14
18946,18
18949,18
18950,15
18951,9
18952,3
18953,2
18955,2
18956,12
18958,11
18961,7
18963,7
18965,10
18966,7
18967,12
18969,1
18970,6
18972,7
18973,8
18974,16
18975,1
18977,17
18978,2
18981,10
18982,7
18984,7
18985,5
18987,12
18988,3
18989,17
