id,class
11221,16
11222,1
11224,15
11227,14
11230,17
11231,18
11232,16
11234,8
11235,6
11239,5
11241,9
11243,20
11244,8
11245,9
11247,5
11248,17
11250,6
11252,1
11253,11
11255,9
11256,8
11257,10
11258,7
11259,19
11260,9
11261,12
11262,12
11264,8
11266,7
11267,10
11268,1
11270,5
11271,6
11273,13
11275,12
11276,7
11278,16
11279,5
11280,6
11283,16
11287,13
11288,4
11290,3
11292,10
11295,8
11296,14
11297,12
11299,14
11300,6
11301,15
11303,4
11304,13
11305,12
11306,3
11308,3
11309,3
11310,8
11313,11
11314,3
11319,13
11320,5
11321,18
11323,18
11324,17
11325,2
11326,4
11327,8
11328,4
11331,12
11334,1
11336,7
11339,3
11340,10
11341,13
11344,9
11345,3
11346,5
11347,20
11348,12
11349,9
11350,13
11351,11
11356,18
11363,20
11364,12
11368,8
11369,15
11370,14
11371,19
11373,16
11375,14
11377,14
11378,6
11379,7
11380,19
11383,13
11384,2
11385,10
11386,17
11387,4
11389,14
11390,5
11391,14
11395,14
11396,11
11398,2
11399,6
11402,18
11403,1
11405,1
11406,7
11407,11
11408,12
11409,7
11410,13
11412,1
11413,11
11414,16
11420,6
11421,10
11422,4
11423,18
11425,5
11426,18
11428,2
11429,11
11431,16
11433,14
11434,12
11437,10
11438,1
11441,19
11443,5
11444,1
11446,12
11448,2
11449,1
11451,4
11453,20
11454,19
11455,18
11456,8
11460,18
11461,5
11466,4
11467,10
11468,7
11469,4
11471,7
11473,18
11475,8
11477,8
11478,18
11479,8
11480,17
11481,15
11483,20
11485,20
11486,14
11487,2
11488,5
11489,11
11490,15
11493,2
11495,16
11496,1
11497,2
11498,10
11499,19
11501,2
11502,4
11503,3
11505,3
11506,19
11507,1
11509,16
11510,20
11511,11
11514,16
11515,1
11516,19
11518,6
11519,3
11521,20
11523,20
11524,1
11525,14
11526,16
11527,4
11528,15
11529,3
11531,13
11532,3
11534,2
11535,10
11536,2
11537,2
11538,4
11539,10
11541,15
11542,11
11544,4
11547,15
11548,11
11549,11
11552,12
11553,15
11555,14
11557,13
11558,7
11559,17
11560,20
11561,3
11563,11
11564,8
11565,3
11567,5
11568,3
11569,3
11570,4
11571,14
11572,14
11573,5
11577,20
11580,11
11581,12
11582,6
11583,11
11584,2
11585,15
11586,4
11587,16
11588,4
11589,10
11590,11
11592,17
11596,9
11598,14
11599,1
11600,9
11601,6
11602,9
11603,6
11605,2
11607,20
11608,10
11609,6
11611,8
11616,16
11618,18
11619,6
11620,7
11622,4
11623,17
11625,7
11626,15
11627,15
11628,3
11630,15
11631,2
11632,16
11633,17
11635,9
11636,1
11637,9
11638,16
11639,14
11640,6
11641,19
11644,14
11645,17
11646,6
11648,12
11649,3
11652,4
11653,16
11654,7
11655,12
11656,19
11658,7
11660,15
11661,20
11662,9
11663,10
11664,13
11665,17
11666,1
11668,2
11669,11
11670,19
11671,3
11672,12
11674,16
11676,10
11677,17
11679,11
11682,5
11686,18
11687,4
11689,10
11690,5
11692,6
11696,6
11698,18
11699,19
11701,9
11702,10
11703,8
11706,12
11707,1
11708,3
11709,2
11710,12
11711,13
11714,1
11715,14
11717,3
11718,19
11720,12
11721,15
11722,1
11724,9
11725,20
11727,20
11728,15
11729,14
11730,1
11731,5
11734,4
11735,3
11736,10
11738,12
11740,15
11741,17
11742,9
11743,8
11744,14
11745,5
11746,14
11747,2
11749,11
11751,16
11752,2
11753,6
11754,16
11755,13
11757,12
11758,19
11760,10
11761,10
11762,6
11763,5
11765,5
11768,5
11770,9
11771,20
11772,6
11773,11
11774,8
11776,1
11780,6
11781,19
11782,11
11784,1
11785,15
11788,19
11790,18
11791,4
11793,10
11794,4
11797,18
11799,13
11800,19
11801,3
11802,18
11803,4
11804,19
11805,12
11806,4
11807,4
11808,8
11809,9
11810,16
11811,2
11812,11
11813,13
11814,16
11815,20
11816,14
11817,15
11818,15
11819,7
11822,8
11825,20
11826,12
11827,19
11828,7
11829,5
11830,3
11831,18
11832,3
11833,19
11836,8
11837,2
11838,6
11840,3
11843,11
11845,18
11848,15
11850,7
11853,17
11854,13
11855,5
11858,9
11861,5
11862,15
11863,11
11864,7
11865,9
11869,12
11870,4
11871,15
11873,5
11874,17
11876,1
11877,18
11878,19
11879,13
11880,20
11881,16
11882,7
11884,6
11885,11
11886,8
11889,2
11890,15
11892,7
11893,10
11894,3
11896,16
11897,17
11899,9
11900,17
11901,11
11902,1
11905,18
11906,4
11907,1
11908,1
11909,1
11910,1
11911,8
11914,5
11915,15
11917,1
11918,3
11919,12
11922,14
11928,4
11929,11
11930,10
11931,8
11932,16
11933,4
11934,6
11936,10
11937,16
11938,13
11940,20
11943,5
11951,19
11955,8
11956,15
11957,2
11958,10
11959,2
11960,10
11967,16
11968,3
11969,16
11970,5
11972,17
11973,2
11975,15
11976,1
11977,9
11978,19
11979,5
11980,5
11981,13
11983,14
11989,3
11994,6
11995,15
11997,3
12000,9
12003,10
12005,2
12006,16
12007,15
12010,16
12012,2
12013,13
12014,2
12015,2
12016,14
12017,1
12019,8
12022,11
12023,6
12025,5
12026,2
12027,9
12028,6
12031,10
12032,19
12033,15
12034,18
12036,18
12037,9
12040,1
12041,7
12042,18
12043,14
12044,7
12045,4
12046,13
12047,11
12048,6
12050,4
12051,1
12055,20
12056,15
12057,20
12059,20
12060,1
12061,20
12063,8
12065,5
12066,13
12067,13
12068,8
12069,2
12070,7
12071,4
12073,2
12075,11
12076,6
12077,8
12078,14
12079,7
12080,6
12083,20
12084,20
12085,2
12086,15
12088,13
12090,3
12092,15
12096,4
12097,3
12098,13
12103,1
12104,2
12107,20
12108,4
12109,18
12110,5
12111,10
12113,17
12115,5
12116,15
12117,17
12118,18
12119,6
12120,4
12122,8
12123,2
12125,13
12126,18
12128,18
12131,11
12134,19
12135,20
12136,7
12137,15
12138,10
12139,12
12140,17
12141,11
12142,19
12143,14
12144,9
12145,20
12146,3
12147,8
12148,18
12150,2
12151,9
12153,1
12154,13
12155,7
12162,2
12163,13
12164,3
12165,1
12167,1
12168,11
12169,1
12173,15
12174,8
12177,18
12178,8
12180,13
12181,18
12182,14
12183,3
12185,17
12186,13
12187,8
12189,1
12191,4
12192,14
12193,11
12194,19
12195,10
12199,16
12200,10
12202,2
12204,9
12207,12
12210,9
12212,20
12213,9
12214,15
12216,19
12220,18
12221,12
12222,12
12223,15
12225,6
12226,16
12228,2
12229,3
12230,8
12232,8
12235,9
12236,16
12238,12
12239,10
12241,16
12244,1
12245,6
12246,1
12247,1
12249,12
12250,20
12252,12
12253,19
12254,11
12255,4
12256,16
12257,13
12258,10
12259,16
12260,7
12261,13
12262,15
12263,8
12264,12
12265,13
12266,14
12267,20
12269,7
12270,5
12271,7
12272,2
12273,13
12274,3
12275,20
12276,5
12277,3
12278,12
12279,6
12281,1
12283,8
12284,13
12285,1
12288,20
12291,16
12292,10
12293,11
12295,12
12296,2
12297,1
12298,3
12300,20
12303,4
12304,9
12305,5
12307,18
12309,9
12310,13
12312,11
12313,9
12314,20
12315,7
12316,1
12317,6
12319,17
12320,16
12321,14
12322,20
12324,1
12325,14
12327,15
12328,5
12330,4
12331,3
12332,18
12333,6
12335,1
12338,20
12341,9
12345,16
12346,3
12347,19
12349,11
12350,17
12351,6
12352,11
12353,19
12354,11
12355,11
12356,6
12357,5
12358,14
12360,7
12364,16
12366,1
12367,7
12369,18
12370,13
12371,2
12372,11
12373,11
12376,4
12379,15
12381,6
12382,15
12383,9
12384,1
12385,1
12386,16
12391,13
12392,20
12393,9
12394,11
12395,6
12396,15
12399,5
12400,1
12402,8
12403,7
12406,8
12407,5
12411,15
12415,8
12418,17
12419,20
12422,14
12423,7
12424,4
12425,1
12426,4
12427,13
12429,11
12430,10
12431,10
12432,1
12434,18
12435,2
12436,9
12437,4
12438,6
12439,12
12442,16
12443,12
12446,19
12449,1
12451,8
12453,20
12455,8
12456,16
12458,1
12459,17
12460,20
12462,1
12463,9
12466,15
12468,8
12470,7
12474,13
12477,2
12478,3
12480,20
12481,12
12482,1
12484,20
12485,20
12486,7
12488,5
12489,20
12491,12
12492,12
12494,15
12497,17
12498,9
12500,13
12501,2
12502,2
12503,15
12505,6
12506,1
12508,12
12509,20
12511,7
12515,7
12516,12
12517,1
12518,1
12519,20
12522,3
12523,11
12524,7
12525,9
12527,11
12528,18
12529,20
12530,13
12534,8
12535,14
12536,1
12538,6
12539,12
12541,19
12542,7
12545,17
12546,7
12547,6
12548,15
12551,16
12552,1
12554,14
12555,17
12556,10
12557,11
12558,11
12561,14
12563,12
12564,13
12566,4
12567,10
12568,15
12569,8
12570,15
12572,3
12574,10
12575,1
12576,11
12577,12
12578,15
12579,19
12580,10
12581,18
12582,19
12584,15
12587,12
12588,18
12589,6
12590,18
12591,3
12592,16
12593,5
12595,13
12597,12
12599,5
12600,1
12601,9
12603,8
12604,9
12605,16
12607,1
12608,1
12609,9
12611,2
12612,16
12613,20
12614,14
12616,19
12617,20
12619,20
12620,1
12622,3
12625,12
12626,5
12627,11
12628,17
12630,14
12633,2
12634,18
12635,16
12636,19
12637,1
12638,8
12639,15
12643,19
12644,11
12647,5
12649,16
12651,3
12652,15
12653,6
12654,19
12655,16
12656,6
12657,10
12658,13
12659,20
12660,6
12661,1
12662,5
12663,7
12667,15
12668,4
12672,18
12674,18
12678,3
12681,4
12683,14
12684,6
12685,8
12687,17
12688,17
12689,6
12690,10
12692,9
12693,3
12694,10
12695,18
12697,18
12699,6
12700,14
12701,18
12702,3
12704,3
12705,4
12706,20
12707,4
12708,16
12711,11
12712,7
12713,4
12715,2
12716,1
12718,4
12721,3
12723,1
12724,11
12727,20
12728,13
12730,9
12732,2
12735,18
12740,15
12741,7
12742,16
12745,15
12747,9
12750,5
12755,13
12757,4
12758,13
12759,14
12760,17
12761,1
12763,15
12766,10
12767,6
12768,5
12769,9
12772,14
12774,10
12775,11
12776,13
12777,7
12778,17
12780,20
12781,20
12782,5
12783,4
12784,3
12785,9
12786,9
12789,7
12793,4
12794,8
12796,12
12797,11
12799,10
12801,13
12802,6
12803,14
12804,4
12805,5
12806,5
12808,15
12811,4
12813,15
12814,11
12817,5
12818,13
12819,5
12820,2
12821,16
12824,16
12825,2
12826,14
12827,19
12828,4
12831,11
12834,7
12835,6
12838,3
12840,16
12841,16
12842,14
12844,2
12845,13
12848,3
12850,3
12851,20
12852,1
12854,4
12855,17
12856,7
12857,6
12858,3
12860,12
12862,20
12863,9
12864,11
12868,20
12870,1
12871,10
12874,17
12875,14
12876,13
12880,4
12881,7
12884,7
12886,8
12891,14
12892,2
12893,19
12894,20
12895,11
12896,14
12897,10
12898,20
12899,3
12900,1
12901,8
12902,17
12903,19
12904,5
12905,8
12908,10
12909,6
12911,9
12912,3
12913,9
12915,7
12918,4
12921,1
12922,18
12923,15
12924,2
12926,10
12927,18
12928,5
12930,3
12931,19
12932,20
12933,10
12935,4
12936,16
12937,11
12939,8
12942,20
12945,18
12946,13
12947,9
12949,14
12951,2
12952,3
12953,20
12954,2
12955,20
12956,8
12957,8
12958,8
12959,6
12961,17
12965,9
12968,18
12971,9
12972,19
12974,2
12976,15
12978,13
12979,6
12980,19
12982,15
12986,16
12987,1
12988,13
12989,1
12990,15
12991,20
12992,15
12993,8
12995,13
12996,16
12997,14
12998,13
12999,9
13002,18
13003,8
13004,5
13009,13
13012,18
13015,2
13016,12
13018,4
13019,12
13020,19
13021,5
13024,9
13025,7
13026,19
13027,5
13028,12
13029,7
13030,12
13031,4
13038,15
13039,13
13040,5
13041,6
13042,20
13043,10
13044,6
13046,7
13047,8
13048,9
13052,13
13053,3
13054,1
13055,12
13056,14
13057,5
13059,13
13060,9
13061,13
13062,18
13064,12
13066,15
13070,14
13071,6
13073,2
13077,8
13078,11
13080,19
13082,11
13083,3
13084,11
13085,1
13086,3
13087,3
13088,9
13089,13
13091,1
13093,10
13094,19
13095,5
13098,6
13100,6
13101,12
13102,14
13103,18
13104,9
13105,12
13107,3
13109,7
13110,1
13111,3
13112,2
13113,12
13114,8
13115,6
13118,17
13120,15
13121,3
13122,6
13124,18
13125,17
13126,11
13127,2
13128,20
13130,13
13131,5
13132,18
13133,4
13134,11
13135,3
13140,5
13141,15
13142,4
13144,14
13148,6
13150,6
13151,5
13152,1
13155,2
13156,17
13158,17
13159,11
13161,12
13162,18
13164,3
13165,8
13166,2
13167,14
13170,17
13173,1
13174,10
13175,3
13177,8
13178,13
13179,9
13180,1
13181,20
13182,10
13183,16
13184,12
13185,1
13187,5
13188,20
13189,19
13191,11
13192,14
13193,7
13195,17
13197,4
13199,7
13201,20
13202,7
13203,8
13204,20
13206,15
13207,4
13208,16
13210,16
13211,16
13212,8
13213,1
13214,12
13216,13
13218,17
13219,7
13221,17
13222,17
13224,6
13229,8
13230,10
13231,10
13232,20
13234,11
13239,17
13240,12
13241,6
13242,2
13245,16
13246,19
13247,1
13248,8
13249,9
13250,19
13252,19
13254,10
13255,4
13256,18
13260,10
13261,2
13262,15
13264,18
13265,6
13267,14
13268,14
13269,6
13270,4
13271,14
13273,19
13274,11
13276,9
13277,12
13279,2
13280,13
13282,2
13283,7
13285,6
13286,14
13287,12
13289,18
13290,19
13291,3
13293,15
13294,8
13297,12
13298,17
13299,14
13301,14
13302,15
13303,2
13304,6
13305,1
13308,3
13309,10
13310,3
13311,17
13312,3
13313,20
13316,12
13317,6
13320,17
13321,15
13322,1
13324,5
13326,15
13329,8
13330,13
13332,12
13333,19
13334,14
13336,13
13338,20
13341,19
13342,10
13343,9
13344,20
13345,20
13346,1
13347,6
13348,7
13350,6
13351,1
13353,18
13354,16
13356,4
13357,19
13358,9
13359,10
13360,4
13363,20
13364,13
13365,5
13367,14
13368,2
13369,16
13370,10
13371,15
13372,14
13373,1
13374,4
13375,8
13377,9
13378,1
13379,10
13380,17
13382,12
13386,2
13387,11
13389,14
13391,3
13395,18
13396,10
13397,18
13399,3
13400,20
13403,7
13406,3
13407,1
13409,1
13410,14
13411,9
13412,17
13413,8
13419,2
13420,18
13421,2
13422,11
13423,15
13424,5
13425,7
13426,8
13427,20
13428,20
13429,2
13430,2
13431,15
13436,5
13437,17
13438,11
13439,14
13441,13
13442,6
13444,15
13447,7
13449,11
13450,10
13452,8
13454,8
13458,3
13460,17
13461,15
13462,2
13463,17
13465,10
13466,1
13467,6
13470,4
13471,2
13474,20
13475,10
13476,19
13477,1
13478,7
13481,2
13482,6
13483,19
13487,9
13489,6
13491,14
13492,4
13495,3
13496,12
13497,18
13498,1
13502,1
13503,6
13504,7
13505,13
13507,16
13508,19
13509,5
13512,3
13513,7
13514,9
13515,12
13517,13
13519,10
13520,9
13521,10
13522,20
13524,6
13525,2
13527,16
13528,12
13529,14
13530,3
13532,1
13533,5
13535,18
13537,4
13539,9
13540,5
13542,3
13546,7
13547,15
13552,12
13554,14
13555,10
13556,5
13557,17
13558,9
13559,15
13563,12
13564,16
13565,5
13566,4
13568,3
13571,10
13574,13
13575,11
13576,19
13577,4
13579,1
13581,14
13582,1
13583,13
13587,19
13589,8
13590,4
13592,11
13595,10
13598,1
13599,5
13601,3
13603,7
13604,12
13606,20
13607,7
13608,12
13609,9
13610,3
13611,12
13613,3
13614,7
13617,19
13619,1
13622,8
13623,6
13624,8
13625,12
13626,18
13627,6
13628,9
13629,2
13631,9
13632,12
13634,7
13635,14
13636,5
13637,3
13641,11
13642,2
13643,20
13644,12
13645,18
13647,1
13648,5
13649,6
13650,1
13652,3
13653,20
13656,9
13658,14
13661,4
13662,7
13663,18
13664,3
13665,2
13666,2
13668,13
13671,8
13672,1
13674,1
13676,14
13677,15
13679,17
13680,11
13682,20
13684,4
13687,6
13688,9
13689,3
13691,15
13692,5
13693,7
13694,19
13695,18
13696,4
13697,6
13698,2
13699,9
13701,2
13702,3
13703,1
13705,12
13707,16
13709,16
13710,16
13712,19
13713,6
13714,1
13715,15
13716,1
13719,11
13721,5
13723,18
13727,4
13728,9
13729,12
13730,5
13732,11
13734,7
13735,10
13736,17
13740,16
13741,20
13742,15
13745,4
13746,10
13749,7
13750,10
13753,9
13756,12
13757,8
13758,19
13759,16
13760,15
13761,9
13763,5
13764,13
13765,20
13766,5
13767,17
13770,16
13772,1
13773,1
13774,12
13775,4
13776,19
13777,18
13778,1
13779,15
13780,14
13783,1
13785,12
13786,11
13787,17
13788,13
13789,16
13790,4
13791,10
13793,8
13795,4
13796,14
13797,15
13798,18
13799,11
13801,10
13802,10
13804,5
13805,15
13806,11
13807,15
13810,7
13812,12
13813,2
13815,13
13818,1
13819,6
13820,3
13821,18
13822,7
13823,4
13826,3
13828,8
13830,10
13831,1
13832,11
13833,10
13834,3
13835,11
13838,11
13839,6
13841,7
13842,1
13843,15
13844,5
13846,8
13847,4
13848,2
13850,14
13853,9
13854,11
13855,20
13856,6
13857,17
13859,13
13860,2
13861,12
13862,6
13863,9
13864,12
13868,20
13869,20
13870,13
13871,16
13872,7
13873,1
13875,2
13876,8
13877,13
13878,2
13879,16
13880,18
13881,17
13884,5
13885,1
13886,5
13887,8
13889,6
13890,3
13892,2
13893,5
13895,9
13897,17
13899,19
13900,7
13901,12
13902,18
13903,20
13904,16
13907,3
13908,18
13911,11
13914,19
13915,14
13916,10
13918,20
13919,19
13924,4
13925,18
13926,18
13927,9
13929,20
13930,4
13932,4
13935,20
13936,15
13937,4
13938,7
13940,6
13942,11
13944,10
13945,1
13947,20
13948,13
13949,4
13950,15
13952,10
13953,18
13955,9
13957,17
13958,17
13959,7
13962,12
13964,9
13965,10
13966,8
13968,14
13972,10
13977,16
13978,6
13979,9
13980,9
13981,6
13982,4
13986,19
13987,12
13990,20
13993,4
13994,2
13995,4
13996,4
13997,14
13999,3
14000,20
14001,3
14002,8
14003,18
14005,10
14006,19
14007,9
14011,5
14013,8
14015,7
14016,20
14017,20
14019,16
14020,13
14021,20
14022,6
14023,20
14025,9
14026,11
14027,10
14030,5
14031,16
14032,15
14033,5
14034,5
14036,7
14037,17
14038,7
14039,3
14040,5
14041,4
14042,15
14043,12
14044,11
14045,1
14046,10
14047,6
14048,19
14051,18
14052,19
14056,13
14058,17
14059,17
14060,1
14062,7
14064,13
14065,11
14068,8
14069,11
14070,8
14072,16
14073,11
14074,15
14075,15
14078,17
14079,15
14080,7
14082,4
14085,6
14087,11
14088,12
14089,14
14090,13
14091,11
14092,10
14093,17
14094,2
14095,10
14096,18
14097,20
14099,7
14100,11
14103,19
14104,2
14106,20
14108,5
14109,12
14110,1
14115,1
14116,12
14117,5
14118,10
14119,1
14120,1
14122,17
14123,19
14124,10
14126,3
14127,2
14128,7
14129,5
14130,16
14132,17
14134,18
14135,20
14136,3
14137,17
14138,20
14141,19
14142,6
14143,11
14145,15
14148,5
14149,15
14151,11
14153,20
14156,20
14157,5
14159,6
14161,2
14164,13
14165,2
14168,5
14169,2
14170,8
14174,9
14175,15
14176,4
14177,1
14178,10
14179,4
14180,3
14181,18
14182,13
14183,7
14186,4
14189,5
14191,4
14192,11
14194,20
14198,8
14199,10
14201,18
14202,18
14203,9
14204,18
14205,6
14211,14
14212,9
14213,14
14216,17
14217,6
14218,10
14219,2
14221,15
14223,2
14225,7
14227,20
14228,8
14231,20
14235,19
14237,10
14238,18
14239,10
14240,18
14242,5
14243,13
14248,17
14249,20
14252,12
14253,18
14254,9
14256,2
14257,14
14258,15
14259,17
14260,4
14265,9
14266,3
14267,19
14268,6
14270,19
14272,9
14273,19
14274,20
14275,3
14276,4
14277,19
14280,12
14281,12
14286,10
14287,17
14288,10
14289,11
14290,6
14291,8
14293,3
14296,3
14297,14
14301,12
14302,12
14306,7
14307,19
14309,20
14310,13
14313,14
14314,16
14316,9
14317,4
14319,12
14320,19
14322,2
14323,15
14324,3
14325,5
14326,2
14328,18
14329,3
14331,6
14333,8
14334,2
14335,20
14336,3
14338,5
14339,3
14343,9
14344,16
14346,19
14347,6
14348,7
14349,3
14353,17
14356,8
14358,11
14360,5
14362,16
14364,14
14365,3
14366,11
14367,2
14368,17
