id,class
10584,14
10585,4
10589,14
10592,18
10594,17
10595,12
10596,18
10601,5
10606,13
10607,18
10613,18
10615,10
10618,5
10621,12
10626,16
10628,10
10629,2
10633,5
10634,3
10638,9
10642,18
10643,12
10644,5
10646,12
10647,15
10653,12
10655,13
10656,11
10657,5
10666,6
10668,10
10669,16
10670,3
10671,7
10676,15
10679,19
10682,11
10684,12
10685,11
10686,3
10687,1
10688,11
10691,9
10693,7
10700,6
10704,3
10705,3
10707,5
10711,17
10716,4
10717,2
10718,1
10719,13
10725,12
10729,19
10730,18
10732,12
10736,17
10737,18
10738,19
10739,8
10744,14
10749,5
10750,11
10751,3
10753,13
10755,2
10756,20
10757,2
10759,7
10760,19
10761,13
10763,11
10767,8
10768,13
10770,15
10772,6
10774,2
10776,10
10777,10
10778,15
10779,10
10783,3
10784,18
10786,14
10795,4
10798,11
10803,10
10806,6
10807,2
10812,11
10814,2
10816,19
10819,11
10821,9
10825,18
10827,14
10832,17
10833,17
10837,1
10838,5
10839,8
10840,2
10842,12
10847,5
10852,11
10854,1
10856,7
10859,17
10861,12
10862,17
10863,10
10865,15
10866,18
10868,20
10870,13
10873,18
10874,3
10875,17
10881,17
10883,12
10885,10
10886,7
10887,13
10888,11
10890,11
10891,13
10892,10
10894,1
10896,2
10900,2
10905,20
10908,18
10910,18
10917,16
10920,2
10926,2
10938,7
10943,8
10946,2
10950,3
10952,4
10953,3
10957,16
10958,2
10959,10
10962,17
10965,7
10966,20
10967,20
10970,11
10972,6
10974,17
10979,10
10980,2
10986,15
10988,14
10989,13
10990,20
10996,18
10997,9
10999,2
11003,16
11006,6
11015,9
11016,1
11022,4
11023,6
11025,11
11030,5
11032,1
11037,18
11039,11
11048,11
11051,3
11052,10
11054,2
11055,6
11059,5
11061,16
11066,10
11069,10
11073,2
11075,17
11080,8
11085,17
11091,15
11096,5
11100,7
11101,10
11103,17
11104,3
11107,5
11108,14
11122,19
11124,10
11125,13
11126,5
11132,8
11134,4
11136,4
11141,20
11144,20
11145,3
11152,11
11154,20
11156,7
11159,18
11162,11
11165,10
11166,12
11170,5
11172,18
11175,7
11177,5
11179,11
11181,14
11187,20
11188,7
11189,3
11191,10
11197,7
11201,5
11203,20
11206,20
11207,18
11210,15
11214,2
11223,20
11225,2
11226,12
11228,1
11229,7
11233,5
11236,4
11237,17
11238,15
11240,4
11242,2
11246,14
11249,13
11251,19
11254,16
11263,16
11265,8
11269,18
11272,18
11274,10
11277,19
11281,8
11282,10
11284,2
11285,15
11286,19
11289,5
11291,1
11293,1
11294,6
11298,2
11302,20
11307,2
11311,2
11312,7
11315,14
11316,10
11317,5
11318,16
11322,12
11329,1
11330,7
11332,16
11333,6
11335,10
11337,7
11338,8
11342,1
11343,17
11352,2
11353,5
11354,13
11355,1
11357,11
11358,12
11359,1
11360,7
11361,10
11362,2
11365,13
11366,16
11367,5
11372,13
11374,4
11376,4
11381,8
11382,19
11388,6
11392,9
11393,8
11394,17
11397,18
11400,11
11401,18
11404,11
11411,9
11415,7
11416,7
11417,5
11418,12
11419,11
11424,17
11427,11
11430,5
11432,15
11435,8
11436,2
11439,14
11440,9
11442,10
11445,9
11447,6
11450,3
11452,3
11457,10
11458,20
11459,7
11462,8
11463,8
11464,1
11465,18
11470,9
11472,11
11474,15
11476,9
11482,18
11484,5
11491,3
11492,17
11494,14
11500,7
11504,4
11508,9
11512,3
11513,12
11517,18
11520,13
11522,3
11530,20
11533,9
11540,15
11543,11
11545,6
11546,2
11550,7
11551,9
11554,4
11556,6
11562,8
11566,19
11574,18
11575,3
11576,11
11578,16
11579,7
11591,13
11593,1
11594,5
11595,3
11597,11
11604,10
11606,3
11610,12
11612,3
11613,10
11614,13
11615,4
11617,14
11621,2
11624,7
11629,6
11634,8
11642,2
11643,19
11647,9
11650,10
11651,17
11657,2
11659,16
11667,5
11673,20
11675,17
11678,18
11680,3
11681,19
11683,18
11684,18
11685,9
11688,12
11691,6
11693,4
11694,6
11695,1
11697,13
11700,9
11704,9
11705,10
11712,12
11713,1
11716,14
11719,11
11723,17
11726,2
11732,11
11733,2
11737,20
11739,11
11748,2
11750,4
11756,19
11759,5
11764,6
11766,15
11767,16
11769,10
11775,19
11777,6
11778,9
11779,13
11783,18
11786,16
11787,7
11789,7
11792,7
11795,10
11796,4
11798,12
11820,2
11821,5
11823,7
11824,3
11834,5
11835,3
11839,1
11841,2
11842,18
11844,1
11846,18
11847,5
11849,17
11851,4
11852,3
11856,13
11857,17
11859,4
11860,2
11866,3
11867,18
11868,19
11872,7
11875,11
11883,5
11887,13
11888,11
11891,6
11895,5
11898,18
11903,15
11904,8
11912,4
11913,19
11916,13
11920,9
11921,3
11923,13
11924,9
11925,18
11926,2
11927,14
11935,15
11939,2
11941,4
11942,12
11944,11
11945,10
11946,10
11947,19
11948,4
11949,11
11950,7
11952,4
11953,2
11954,5
11961,17
11962,6
11963,4
11964,2
11965,18
11966,10
11971,11
11974,2
11982,9
11984,18
11985,1
11986,19
11987,12
11988,4
11990,7
11991,7
11992,2
11993,4
11996,7
11998,20
11999,11
12001,15
12002,13
12004,20
12008,20
12009,11
12011,12
12018,9
12020,9
12021,20
12024,10
12029,6
12030,15
12035,9
12038,5
12039,1
12049,2
12052,6
12053,2
12054,19
12058,4
12062,1
12064,19
12072,4
12074,13
12081,6
12082,4
12087,15
12089,5
12091,6
12093,16
12094,11
12095,8
12099,11
12100,2
12101,1
12102,17
12105,6
12106,12
12112,4
12114,12
12121,17
12124,8
12127,3
12129,9
12130,4
12132,2
12133,17
12149,17
12152,2
12156,14
12157,11
12158,20
12159,17
12160,6
12161,8
12166,5
12170,12
12171,5
12172,14
12175,16
12176,16
12179,2
12184,20
12188,5
12190,13
12196,11
12197,12
12198,18
12201,2
12203,12
12205,15
12206,2
12208,2
12209,3
12211,17
12215,4
12217,6
12218,6
12219,16
12224,16
12227,10
12231,2
12233,18
12234,6
12237,10
12240,8
12242,9
12243,7
12248,20
12251,9
12268,1
12280,9
12282,9
12286,7
12287,13
12289,9
12290,17
12294,7
12299,7
12301,20
12302,5
12306,16
12308,18
12311,9
12318,11
12323,6
12326,10
12329,11
12334,14
12336,15
12337,18
12339,9
12340,7
12342,10
12343,5
12344,11
12348,12
12359,17
12361,10
12362,4
12363,9
12365,11
12368,16
12374,13
12375,13
12377,11
12378,11
12380,16
12387,5
12388,3
12389,11
12390,8
12397,12
12398,18
12401,13
12404,1
12405,18
12408,4
12409,16
12410,14
12412,9
12413,3
12414,18
12416,15
12417,16
12420,13
12421,19
12428,17
12433,5
12440,11
12441,11
12444,18
12445,17
12447,2
12448,9
12450,12
12452,20
12454,14
12457,9
12461,1
12464,11
12465,10
12467,7
12469,17
12471,12
12472,5
12473,5
12475,10
12476,5
12479,15
12483,19
12487,9
12490,9
12493,1
12495,16
12496,11
12499,12
12504,5
12507,8
12510,13
12512,7
12513,4
12514,3
12520,5
12521,5
12526,9
12531,5
12532,18
12533,17
12537,15
12540,12
12543,13
12544,2
12549,5
12550,8
12553,13
12559,8
12560,20
12562,19
12565,13
12571,4
12573,5
12583,2
12585,15
12586,16
12594,17
12596,18
12598,18
12602,18
12606,12
12610,8
12615,19
12618,17
12621,18
12623,20
12624,1
12629,20
12631,9
12632,8
12640,12
12641,1
12642,1
12645,12
12646,15
12648,13
12650,1
12664,6
12665,15
12666,10
12669,11
12670,10
12671,4
12673,12
12675,10
12676,8
12677,17
12679,10
12680,13
12682,2
12686,12
12691,4
12696,11
12698,6
12703,7
12709,4
12710,16
12714,1
12717,12
12719,4
12720,2
12722,10
12725,8
12726,16
12729,9
12731,18
12733,13
12734,20
12736,20
12737,12
12738,17
12739,13
12743,8
12744,2
12746,1
12748,5
12749,11
12751,11
12752,19
12753,11
12754,16
12756,12
12762,4
12764,9
12765,5
12770,9
12771,5
12773,4
12779,13
12787,18
12788,8
12790,5
12791,8
12792,11
12795,8
12798,18
12800,5
12807,7
12809,9
12810,15
12812,1
12815,18
12816,12
12822,2
12823,16
12829,2
12830,6
12832,13
12833,11
12836,1
12837,2
12839,7
12843,6
12846,1
12847,4
12849,18
12853,4
12859,17
12861,17
12865,8
12866,13
12867,15
12869,16
12872,1
12873,8
12877,16
12878,7
12879,17
12882,11
12883,5
12885,1
12887,8
12888,10
12889,2
12890,20
12906,7
12907,5
12910,10
12914,19
12916,20
12917,6
12919,14
12920,12
12925,9
12929,9
12934,18
12938,18
12940,7
12941,2
12943,15
12944,20
12948,11
12950,11
12960,7
12962,20
12963,1
12964,11
12966,10
12967,9
12969,17
12970,5
12973,2
12975,2
12977,15
12981,12
12983,7
12984,10
12985,9
12994,7
13000,13
13001,5
13005,4
13006,6
13007,16
13008,3
13010,13
13011,16
13013,17
13014,17
13017,9
13022,17
13023,18
13032,12
13033,16
13034,2
13035,3
13036,18
13037,2
13045,15
13049,12
13050,6
13051,2
13058,3
13063,14
13065,5
13067,5
13068,17
13069,5
13072,5
13074,6
13075,13
13076,14
13079,12
13081,2
13090,1
13092,7
13096,6
13097,13
13099,1
13106,5
13108,5
13116,7
13117,13
13119,2
13123,13
13129,16
13136,5
13137,14
13138,6
13139,2
13143,19
13145,11
13146,10
13147,1
13149,3
13153,4
13154,16
13157,18
13160,5
13163,9
13168,17
13169,2
13171,11
13172,8
13176,17
13186,18
13190,18
13194,8
13196,4
13198,20
13200,5
13205,5
13209,1
13215,2
13217,2
13220,15
13223,5
13225,20
13226,17
13227,2
13228,15
13233,12
13235,7
13236,2
13237,5
13238,7
13243,19
13244,19
13251,5
13253,11
13257,4
13258,18
13259,20
13263,10
13266,8
13272,4
13275,4
13278,9
13281,8
13284,2
13288,11
13292,12
13295,14
13296,7
13300,17
13306,20
13307,12
13314,7
13315,17
13318,14
13319,5
13323,20
13325,4
13327,10
13328,9
13331,1
13335,5
13337,2
13339,9
13340,16
13349,5
13352,7
13355,20
13361,20
13362,4
13366,11
13376,3
13381,17
13383,10
13384,18
13385,7
13388,7
13390,7
13392,17
13393,16
13394,17
13398,8
13401,2
13402,9
13404,5
13405,14
13408,5
13414,12
13415,16
13416,3
13417,17
13418,13
13432,8
13433,18
13434,7
13435,7
13440,14
13443,4
13445,10
13446,6
13448,11
13451,18
13453,3
13455,7
13456,13
13457,20
13459,20
13464,8
13468,13
13469,13
13472,16
13473,16
13479,7
13480,15
13484,5
13485,13
13486,13
13488,3
13490,17
13493,1
13494,8
13499,9
13500,10
13501,14
13506,5
13510,5
13511,8
13516,9
13518,9
13523,11
13526,16
13531,19
13534,12
13536,9
13538,19
13541,16
13543,13
13544,1
13545,13
13548,5
13549,12
13550,13
13551,12
13553,14
13560,13
13561,4
13562,7
13567,19
13569,13
13570,12
13572,5
13573,17
13578,3
13580,4
13584,1
13585,7
13586,12
13588,15
13591,5
13593,12
13594,20
13596,20
13597,3
13600,13
13602,15
13605,2
13612,2
13615,5
13616,16
13618,5
13620,8
13621,2
13630,17
13633,10
13638,13
13639,17
13640,14
13646,7
13651,18
13654,7
13655,17
13657,8
13659,3
13660,5
13667,10
13669,1
13670,16
13673,17
13675,3
13678,20
13681,5
13683,10
13685,8
13686,18
13690,8
13700,5
13704,18
13706,10
13708,14
13711,10
13717,7
13718,9
13720,4
13722,11
13724,3
13725,13
13726,9
13731,16
13733,16
13737,2
13738,14
13739,1
13743,13
13744,7
13747,4
13748,13
13751,17
13752,7
13754,13
13755,13
13762,6
13768,11
13769,4
13771,16
13781,9
13782,8
13784,18
13792,11
13794,20
13800,7
13803,3
13808,6
13809,20
13811,3
13814,5
13816,2
13817,5
13824,11
13825,8
13827,6
13829,18
13836,18
13837,15
13840,15
13845,11
13849,1
13851,15
13852,7
13858,4
13865,18
13866,19
13867,17
13874,2
13882,9
13883,6
13888,5
13891,9
13894,20
13896,3
13898,9
13905,1
13906,9
13909,11
13910,1
13912,18
13913,18
13917,18
13920,13
13921,9
13922,2
13923,17
13928,6
13931,11
13933,9
13934,13
13939,15
13941,17
13943,12
13946,6
13951,18
13954,2
13956,16
13960,8
13961,17
13963,6
13967,3
13969,2
13970,5
13971,17
13973,5
13974,2
13975,12
13976,11
13983,9
13984,8
13985,7
13988,3
13989,9
13991,16
13992,12
13998,8
14004,12
14008,9
14009,7
14010,19
14012,3
14014,10
14018,4
14024,4
14028,2
14029,12
14035,13
14049,9
14050,16
14053,6
14054,2
14055,17
14057,2
14061,4
14063,5
14066,11
14067,2
14071,9
14076,10
14077,17
14081,3
14083,17
14084,17
14086,15
14098,5
14101,13
14102,18
14105,13
14107,4
14111,10
14112,20
14113,16
14114,11
14121,9
14125,7
14131,5
14133,7
14139,20
14140,12
14144,11
14146,12
14147,5
14150,13
14152,4
14154,2
14155,6
14158,11
14160,17
14162,13
14163,11
14166,3
14167,11
14171,15
14172,11
14173,11
14184,10
14185,10
14187,13
14188,8
14190,7
14193,11
14195,19
14196,7
14197,19
14200,16
14206,15
14207,19
14208,10
14209,10
14210,4
14214,9
14215,12
14220,1
14222,4
14224,3
14226,15
14229,1
14230,18
14232,1
14233,20
14234,14
14236,1
14241,8
14244,17
14245,12
14246,7
14247,9
14250,7
14251,20
14255,2
14261,7
14262,18
14263,15
14264,18
14269,15
14271,5
14278,12
14279,2
14282,9
14283,17
14284,17
14285,3
14292,19
14294,14
14295,10
14298,7
14299,16
14300,5
14303,9
14304,19
14305,4
14308,16
14311,10
14312,13
14315,9
14318,17
14321,7
14327,10
14330,8
14332,3
14337,13
14340,17
14341,8
14342,11
14345,9
14350,10
14351,12
14352,11
14354,9
14355,2
14357,2
14359,7
14361,2
14363,10
14369,20
14370,17
14373,7
14376,12
14377,6
14378,6
14379,3
14381,17
14385,18
14388,14
14389,7
14390,11
14391,10
14396,15
14399,11
14400,17
14401,18
14404,4
14408,16
14410,6
14425,18
14426,18
14430,11
14431,17
14436,18
14443,1
14445,11
14447,11
14450,17
14452,13
14454,14
14457,3
14458,13
14459,6
14462,9
14463,8
14468,9
14469,8
14471,12
14472,17
14474,9
14476,3
14477,8
14480,9
14482,13
14486,12
14488,2
14489,16
14490,2
14494,3
14504,1
14511,17
14512,1
14513,8
14517,20
14529,17
14532,17
14534,9
14535,7
14536,14
14538,5
14539,18
14540,5
14543,4
14545,20
14547,2
14552,2
14553,10
14555,11
14556,4
14562,9
14563,9
14564,17
14567,2
14572,3
14574,10
14575,4
14585,17
14586,2
14594,3
14597,10
14608,6
14609,1
14615,16
14616,16
14619,20
14620,5
14625,3
14629,5
14631,12
14632,3
14633,5
14635,13
14642,10
14644,3
14646,8
14652,10
14654,20
14655,3
14658,14
14659,19
14662,9
14665,1
14667,4
14669,18
14673,11
14676,13
14677,10
14679,16
14680,11
14681,17
14682,4
14684,5
14685,9
14686,5
14687,18
14688,18
14697,17
14698,8
14699,13
14700,2
14706,12
14707,9
14708,11
14709,9
14716,2
14717,9
14718,10
14721,2
14723,7
14724,4
14728,11
14731,9
14732,13
14734,7
14738,18
14743,5
14745,17
14749,8
14750,3
14751,8
14753,15
14759,7
14760,15
14762,11
14763,4
14766,15
14768,5
14770,12
14771,17
14772,7
14777,15
14779,20
14781,9
14785,3
14786,16
14787,18
14790,7
14792,7
14795,12
14798,20
14800,5
14801,3
14803,16
14812,5
14817,10
14825,10
14828,8
14830,8
14831,9
14840,5
14842,4
14843,9
14845,18
14846,9
14847,12
14848,16
14849,5
14851,6
14852,4
14854,16
14855,10
14856,5
14857,5
14859,2
14861,1
14864,5
14865,7
14872,2
14875,1
14876,2
14878,7
14883,13
14887,15
14890,5
14891,11
14893,17
14895,3
14896,13
14899,7
14903,3
14904,13
14905,16
14907,17
14909,2
14910,8
14911,11
14912,12
14914,14
14919,14
14920,18
14921,20
14922,20
14926,1
14931,15
14933,7
14934,8
14937,18
14939,17
14949,10
14952,2
14954,19
14957,13
14958,17
14959,2
14960,10
14961,19
14971,4
14973,20
14975,13
14976,8
14979,16
14980,8
14981,17
14982,17
14984,5
14986,13
14987,7
14991,7
14993,13
14996,18
14997,4
14998,20
14999,17
15000,9
15002,18
15005,18
15013,17
15014,9
15017,13
15019,6
15020,17
15021,1
15031,10
15036,2
15039,9
15040,10
15050,2
15053,11
15056,9
15057,11
15061,16
15062,7
15063,1
15064,1
15066,15
15067,5
15068,2
15072,7
15075,8
15079,15
15081,4
15083,18
15089,6
15090,2
15091,18
15096,5
15097,18
15102,3
15105,1
15107,10
15108,1
15109,13
15111,12
15113,5
15119,10
15120,19
15121,8
15122,5
15123,7
15124,19
15126,2
15127,5
15129,14
15140,16
15142,1
15144,3
15145,4
15147,12
15149,10
15152,15
15156,8
15157,5
15158,3
15160,18
15162,12
15164,17
15169,1
15172,17
15173,7
15175,2
15181,7
15184,9
15185,4
15187,5
15189,7
15191,12
15192,11
15194,6
15195,17
15197,20
15199,2
15202,17
15207,13
15209,5
15211,15
15214,17
15217,6
15223,13
15224,11
15226,9
15227,5
15228,13
15229,5
15236,18
15243,7
15245,11
15247,3
15252,6
15254,1
15257,11
15258,5
15266,9
15269,4
15276,3
15278,16
15282,5
15285,4
15286,8
15293,13
15304,4
15307,5
15314,20
15315,17
15321,11
15324,9
15325,10
15327,18
15335,4
15345,2
15347,10
15348,4
15353,10
15354,13
15357,17
15361,10
15367,18
15368,11
15369,7
15372,12
15382,13
15383,19
15387,2
15390,18
15393,13
15394,2
15396,17
15397,7
15398,14
15400,12
15403,18
15408,11
15413,9
15418,16
15419,13
15420,14
15421,2
15433,11
15434,17
15435,12
15443,18
15444,10
15446,10
15447,1
15449,13
15450,18
15451,7
15455,9
15456,8
15461,15
15463,12
15464,10
15471,12
15473,15
15475,2
15477,11
15480,5
15481,3
15483,17
15484,2
15486,15
15489,5
15490,5
15503,2
15505,20
15506,15
15512,1
15515,9
15517,12
15518,11
15520,2
15521,12
15524,3
15525,2
15526,13
15528,5
15531,12
15534,20
15536,17
15538,1
15540,16
15545,4
15549,7
15556,1
15558,2
15559,9
15561,6
15562,5
15563,16
15570,11
15573,13
15574,9
15577,3
15578,16
15579,9
15581,6
15586,3
15589,9
15592,18
15594,18
15595,5
15596,13
15598,18
15599,2
15600,2
15607,20
15610,12
15612,17
15616,14
15617,5
15620,8
15621,13
15622,6
15627,10
15628,3
15630,9
15634,7
15635,14
15637,18
15641,13
15644,17
15647,11
15648,20
15650,15
15653,1
15654,5
15655,8
15658,11
15660,16
15664,10
15665,1
15666,3
15669,11
15670,19
15674,5
15676,6
15677,10
15678,9
15686,18
15693,2
15694,9
15705,3
15710,12
15712,2
15717,12
15719,19
15720,13
15724,18
15729,4
15731,9
15732,11
15733,2
15735,4
15738,9
15739,7
15740,13
15741,9
15743,13
15745,4
15748,17
15751,9
15752,11
15756,6
15759,6
15761,11
15764,4
15766,11
15773,11
15775,4
15776,13
15778,20
15779,11
15784,10
15790,5
15792,7
15794,2
15797,11
15799,10
15802,17
15803,12
15804,10
15805,2
15811,11
15816,4
15818,20
15820,1
15823,2
15824,8
15827,18
15829,1
15831,17
15833,20
15834,5
15836,15
15838,8
15840,10
15841,9
15844,1
15848,11
15849,20
15850,18
15853,11
15856,6
15858,1
15859,7
15862,18
15867,3
15870,9
15877,1
15883,9
15884,5
15885,7
15888,12
15889,1
15895,4
15897,5
15904,5
15905,15
15906,7
15908,7
15917,15
15920,11
15921,15
15923,12
15924,18
15929,18
15935,3
15939,10
15940,12
15943,3
15944,15
15949,2
15958,8
15962,2
15965,2
15968,16
15969,1
15970,5
15975,9
15976,2
15993,11
15995,9
15998,8
16000,16
16001,6
16003,8
16005,19
16008,17
16015,7
16017,9
16018,18
16019,16
16020,11
16023,8
16030,6
16036,9
16038,4
16039,11
16041,8
16046,2
16047,15
16050,1
16056,9
16057,6
16060,10
16064,12
16065,2
16070,2
16071,11
16072,11
16073,10
16074,9
16076,3
16079,5
16085,16
16090,1
16093,13
16097,6
16098,1
16101,8
16103,4
16107,11
16112,12
16114,4
16117,1
16119,9
16122,9
16123,9
16124,2
16125,11
16126,9
16128,15
16131,12
16139,5
16144,12
16150,18
16151,5
16152,6
16153,8
16156,15
16157,18
16160,2
16165,17
16168,5
16169,9
16171,12
16172,12
16175,9
16176,7
16181,2
16182,11
16188,2
16193,2
16198,6
16203,1
16209,1
16212,5
16215,17
16216,11
16220,5
16223,9
16224,18
16225,19
16235,10
16243,3
16246,10
16251,4
16255,7
16258,6
16260,5
16262,18
16265,16
16267,10
16271,7
16274,17
16275,7
16277,12
16278,5
16279,18
16280,5
16282,19
16284,20
16288,10
16289,16
16297,16
16298,9
16302,7
16303,1
16306,12
16307,8
16313,3
16315,7
16316,1
16320,5
16325,9
16326,16
16329,9
16335,4
16340,2
16345,7
16349,9
16352,7
16353,7
16361,1
16363,5
16364,10
16366,11
16369,12
16372,3
16376,9
16377,16
16380,2
16381,18
16383,17
16384,14
16385,8
16387,6
16391,17
16392,4
16396,1
16400,18
16405,12
16408,5
16413,5
16415,7
16416,12
16419,12
16421,3
16426,10
16434,7
16435,20
16437,13
16439,5
16449,17
16456,3
16457,4
16460,18
16461,5
16462,10
16466,5
16468,11
16473,2
16487,16
16489,10
16490,15
16494,2
16495,13
16500,3
16505,5
16506,15
16507,19
16512,16
16513,15
16515,17
16517,9
16518,11
16519,3
16521,20
16523,5
16524,7
16527,9
16530,13
16540,3
16544,1
16548,12
16551,20
16557,11
16562,1
16565,1
16570,6
16571,13
16573,17
16575,5
16577,7
16578,11
16579,6
16580,13
16587,5
16590,13
16591,8
16592,6
16593,2
16594,8
16601,16
16604,1
16605,6
16607,13
16616,17
16618,20
16621,3
16623,5
16624,6
16625,5
16626,12
16627,2
16629,17
16634,10
16635,4
16637,7
16639,20
16641,3
16644,18
16646,9
16648,4
16650,5
16653,9
16654,19
16656,11
16663,13
16664,2
16667,17
16670,8
16671,8
16681,19
16691,13
16692,5
16693,2
16709,6
16710,13
16711,2
16719,12
16720,13
16721,6
16724,9
16726,15
16728,18
16729,3
16731,8
16732,10
16742,20
16745,12
16747,3
16748,17
16749,6
16752,9
16756,1
16760,10
16761,2
16762,20
16766,19
16769,7
16770,4
16775,19
16776,12
16777,3
16778,13
16781,20
16784,3
16791,13
16792,18
16793,5
16795,5
16796,7
16799,10
16800,11
16810,19
16811,11
16817,18
16820,15
16828,19
16832,6
16833,12
16835,3
16840,3
16841,1
16844,18
16848,13
16852,11
16854,17
16858,10
16859,19
16864,15
16869,5
16870,2
16873,9
16874,1
16876,5
16878,11
16881,12
16885,18
16892,14
16895,7
16896,13
16898,17
16900,3
16907,12
16910,2
16913,4
16915,14
16916,17
16920,15
16921,15
16922,5
16926,3
16927,17
16928,15
16931,11
16933,17
16934,18
16940,15
16941,20
16944,8
16947,4
16948,11
16949,17
16952,7
16953,12
16954,9
16961,9
16964,14
16965,11
16966,4
16967,6
16970,16
16972,19
16974,15
16975,9
16976,10
16977,12
16979,10
16981,8
16985,5
16986,3
16988,17
16990,7
16992,5
17001,4
17004,5
17005,8
17008,5
17010,7
17016,2
17018,20
17020,9
17021,12
17030,11
17034,4
17041,11
17044,20
17045,11
17047,7
17048,3
17049,9
17053,2
17058,6
17059,7
17061,4
17063,7
17065,12
17068,19
17069,12
17070,9
17074,20
17079,1
17082,9
17086,3
17087,16
17093,5
17094,16
17095,11
17097,11
17099,11
17100,10
17101,18
17102,11
17104,9
17105,18
17107,19
17108,15
17110,16
17115,7
17116,8
17118,4
17120,18
17121,5
17124,12
17125,19
17130,12
17131,13
17132,3
17138,19
17139,10
17140,5
17155,15
17158,13
17160,12
17162,3
17165,18
17166,7
17169,14
17177,8
17183,4
17185,4
17186,19
17188,18
17189,10
17192,12
17193,18
17195,13
17196,13
17203,12
17206,6
17207,17
17209,3
17213,17
17215,13
17219,11
17222,19
17224,5
17227,7
17229,5
17235,12
17244,12
17245,13
17246,15
17247,20
17248,13
17250,7
17253,15
17257,12
17258,5
17259,2
17261,6
17263,7
17264,16
17265,5
17269,6
17273,10
17274,17
17281,12
17283,8
17288,20
17290,4
17298,4
17300,2
17301,2
17302,19
17304,7
17307,18
17310,3
17315,3
17320,16
17323,20
17325,12
17330,1
17333,7
17334,4
17336,6
17344,18
17345,19
17352,5
17354,16
17356,15
17357,14
17358,9
17360,4
17361,9
17366,6
17367,6
17368,16
17369,9
17370,3
17372,18
17377,8
17380,7
17384,11
17388,19
17389,2
17390,8
17392,20
17395,7
17396,4
17397,20
17401,2
17402,12
17408,13
17411,8
17419,2
17421,9
17425,7
17426,14
17432,3
17437,15
17441,14
17445,11
17448,18
17453,18
17456,1
17462,18
17466,17
17467,12
17469,10
17471,1
17479,17
17484,7
17487,6
17490,20
17491,20
17494,9
17497,12
17501,9
17506,7
17508,19
17509,15
17511,7
17516,5
17517,9
17524,20
17531,11
17532,19
17537,6
17539,11
17542,9
17547,3
17553,11
17556,7
17560,5
17564,13
17566,2
17570,1
17573,16
17574,12
17579,12
17581,9
17582,2
17584,19
17586,9
17587,13
17589,3
17593,12
17597,9
17600,15
17602,7
17604,5
17607,9
17611,3
17613,12
17614,14
17616,17
17619,19
17621,3
17628,2
17633,11
17634,4
17635,6
17646,19
17651,11
17652,7
17662,5
17664,15
17665,5
17670,16
17671,12
17675,18
17676,9
17677,17
17680,16
17686,2
17687,10
17688,13
17691,5
17693,11
17695,2
17697,11
17700,11
17706,10
17707,17
17709,11
17710,1
17715,15
17716,17
17717,8
17719,10
17720,13
17721,3
17722,4
17730,2
17732,12
17737,1
17738,2
17739,4
17743,11
17744,2
17745,3
17747,13
17748,12
17749,1
17752,7
17755,2
17757,20
17759,8
17763,17
17769,12
17771,3
17772,5
17775,5
17779,12
17781,11
17783,10
17790,5
17791,5
17792,20
17796,9
17799,11
17801,2
17803,9
17804,17
17808,18
17813,5
17815,17
17816,6
17819,9
17820,3
17821,14
17823,4
17824,16
17828,17
17830,9
