id,class
13253,11
13257,4
13258,18
13259,20
13263,15
13266,14
13272,4
13275,2
13278,5
13281,5
13284,10
13288,11
13292,12
13295,14
13296,1
13300,17
13306,18
13307,12
13314,7
13315,13
13318,14
13319,5
13323,18
13325,4
13327,4
13328,9
13331,7
13335,5
13337,10
13339,9
13340,16
13349,3
13352,7
13355,20
13361,18
13362,10
13366,11
13376,19
13381,17
13383,6
13384,18
13385,1
13388,7
13390,1
13392,17
13393,16
13394,12
13398,8
13401,2
13402,9
13404,5
13405,14
13408,5
13414,12
13415,11
13416,3
13417,17
13418,13
13432,8
13433,18
13434,7
13435,1
13440,8
13443,4
13445,10
13446,6
13448,11
13451,7
13453,3
13455,7
13456,3
13457,20
13459,15
13464,8
13468,3
13469,3
13472,16
13473,16
13479,2
13480,15
13484,5
13485,13
13486,19
13488,3
13490,17
13493,10
13494,5
13499,9
13500,2
13501,14
13506,5
13510,3
13511,8
13516,9
13518,12
13523,11
13526,16
13531,19
13534,12
13536,9
13538,19
13541,16
13543,5
13544,1
13545,3
13548,9
13549,12
13550,3
13551,17
13553,8
13560,13
13561,4
13562,7
13567,12
13569,13
13570,12
13572,5
13573,17
13578,19
13580,2
13584,1
13585,7
13586,12
13588,15
13591,18
13593,12
13594,20
13596,20
13597,13
13600,3
13602,15
13605,4
13612,2
13615,5
13616,11
13618,5
13620,8
13621,10
13630,17
13633,20
13638,13
13639,17
13640,14
13646,7
13651,18
13654,15
13655,19
13657,8
13659,13
13660,5
13667,10
13669,1
13670,16
13673,17
13675,5
13678,20
13681,12
13683,7
13685,8
13686,18
13690,8
13700,7
13704,18
13706,2
13708,14
13711,4
13717,2
13718,9
13720,4
13722,20
13724,5
13725,13
13726,5
13731,16
13733,16
13737,10
13738,8
13739,1
13743,13
13744,7
13747,4
13748,3
13751,17
13752,4
13754,13
13755,13
13762,6
13768,11
13769,4
13771,16
13781,9
13782,8
13784,18
13792,11
13794,18
13800,7
13803,5
13808,15
13809,11
13811,19
13814,5
13816,20
13817,5
13824,11
13825,8
13827,6
13829,18
13836,18
13837,15
13840,15
13845,11
13849,1
13851,10
13852,10
13858,4
13865,18
13866,13
13867,17
13874,20
13882,3
13883,15
13888,12
13891,9
13894,20
13896,3
13898,3
13905,1
13906,9
13909,11
13910,7
13912,18
13913,18
13917,18
13920,13
13921,9
13922,2
13923,19
13928,6
13931,11
13933,3
13934,13
13939,18
13941,17
13943,12
13946,6
13951,18
13954,2
13956,11
13960,8
13961,17
13963,6
13967,17
13969,10
13970,5
13971,3
13973,5
13974,7
13975,17
13976,11
13983,3
13984,8
13985,7
13988,3
13989,9
13991,16
13992,12
13998,8
14004,12
14008,9
14009,7
14010,3
14012,19
14014,2
14018,4
14024,4
14028,10
14029,12
14035,13
14049,9
14050,16
14053,6
14054,2
14055,17
14057,6
14061,4
14063,9
14066,11
14067,10
14071,9
14076,10
14077,17
14081,13
14083,12
14084,17
14086,10
14098,9
14101,13
14102,18
14105,17
14107,2
14111,6
14112,20
14113,16
14114,11
14121,9
14125,7
14131,5
14133,1
14139,20
14140,12
14144,11
14146,17
14147,9
14150,7
14152,15
14154,15
14155,6
14158,11
14160,3
14162,13
14163,11
14166,9
14167,11
14171,15
14172,16
14173,11
14184,10
14185,20
14187,13
14188,8
14190,7
14193,11
14195,3
14196,1
14197,13
14200,16
14206,6
14207,3
14208,4
14209,4
14210,4
14214,9
14215,12
14220,15
14222,10
14224,3
14226,2
14229,1
14230,18
14232,7
14233,20
14234,14
14236,15
14241,5
14244,17
14245,13
14246,7
14247,9
14250,1
14251,20
14255,10
14261,7
14262,20
14263,10
14264,18
14269,7
14271,5
14278,12
14279,2
14282,9
14283,17
14284,17
14285,5
14292,12
14294,14
14295,7
14298,10
14299,16
14300,9
14303,9
14304,13
14305,4
14308,16
14311,2
14312,13
14315,12
14318,19
14321,7
14327,2
14330,14
14332,5
14337,13
14340,17
14341,8
14342,11
14345,9
14350,4
14351,12
14352,11
14354,9
14355,20
14357,18
14359,7
14361,4
14363,18
14369,10
14370,17
14373,7
14376,12
14377,15
14378,6
14379,9
14381,17
14385,18
14388,14
14389,15
14390,11
14391,10
14396,2
14399,11
14400,3
14401,20
14404,4
14408,16
14410,6
14425,18
14426,18
14430,20
14431,12
14436,18
14443,7
14445,11
14447,20
14450,17
14452,3
14454,14
14457,9
14458,13
14459,6
14462,9
14463,14
14468,3
14469,8
14471,12
14472,17
14474,5
14476,13
14477,8
14480,9
14482,5
14486,12
14488,6
14489,16
14490,20
14494,9
14504,7
14511,3
14512,1
14513,8
14517,10
14529,17
14532,17
14534,9
14535,1
14536,14
14538,5
14539,18
14540,5
14543,15
14545,20
14547,2
14552,10
14553,6
14555,11
14556,4
14562,9
14563,1
14564,17
14567,2
14572,19
14574,10
14575,18
14585,17
14586,2
14594,3
14597,10
14608,6
14609,7
14615,16
14616,16
14619,20
14620,13
14625,13
14629,9
14631,12
14632,13
14633,5
14635,19
14642,4
14644,3
14646,14
14652,10
14654,10
14655,13
14658,8
14659,19
14662,9
14665,7
14667,2
14669,18
14673,11
14676,19
14677,4
14679,11
14680,11
14681,17
14682,4
14684,3
14685,5
14686,5
14687,20
14688,18
14697,17
14698,14
14699,19
14700,15
14706,12
14707,9
14708,11
14709,9
14716,2
14717,9
14718,10
14721,4
14723,7
14724,15
14728,11
14731,9
14732,13
14734,7
14738,18
14743,9
14745,17
14749,8
14750,13
14751,14
14753,10
14759,10
14760,1
14762,11
14763,10
14766,7
14768,13
14770,12
14771,12
14772,7
14777,15
14779,20
14781,5
14785,13
14786,16
14787,18
14790,7
14792,7
14795,12
14798,20
14800,13
14801,13
14803,16
14812,5
14817,7
14825,2
14828,8
14830,8
14831,5
14840,18
14842,4
14843,3
14845,18
14846,9
14847,12
14848,16
14849,5
14851,6
14852,15
14854,16
14855,10
14856,5
14857,5
14859,10
14861,7
14864,5
14865,7
14872,15
14875,1
14876,10
14878,7
14883,3
14887,15
14890,13
14891,11
14893,17
14895,13
14896,3
14899,7
14903,3
14904,13
14905,4
14907,12
14909,10
14910,8
14911,11
14912,12
14914,8
14919,14
14920,18
14921,18
14922,18
14926,15
14931,6
14933,15
14934,8
14937,18
14939,17
14949,4
14952,2
14954,19
14957,19
14958,13
14959,2
14960,15
14961,17
14971,10
14973,20
14975,5
14976,8
14979,16
14980,8
14981,17
14982,17
14984,9
14986,19
14987,7
14991,7
14993,13
14996,18
14997,10
14998,20
14999,13
15000,9
15002,20
15005,15
15013,17
15014,9
15017,3
15019,6
15020,13
15021,1
15031,10
15036,18
15039,9
15040,4
15050,10
15053,11
15056,9
15057,11
15061,16
15062,7
15063,1
15064,1
15066,15
15067,3
15068,7
15072,15
15075,8
15079,15
15081,4
15083,18
15089,6
15090,10
15091,20
15096,5
15097,18
15102,3
15105,1
15107,4
15108,1
15109,3
15111,13
15113,9
15119,4
15120,17
15121,14
15122,5
15123,7
15124,7
15126,15
15127,5
15129,14
15140,16
15142,7
15144,5
15145,4
15147,12
15149,10
15152,10
15156,8
15157,5
15158,3
15160,2
15162,12
15164,17
15169,7
15172,17
15173,7
15175,10
15181,1
15184,9
15185,4
15187,5
15189,7
15191,12
15192,11
15194,6
15195,19
15197,10
15199,10
15202,17
15207,13
15209,5
15211,15
15214,19
15217,6
15223,12
15224,11
15226,9
15227,5
15228,3
15229,5
15236,18
15243,7
15245,11
15247,17
15252,6
15254,1
15257,11
15258,5
15266,9
15269,10
15276,13
15278,16
15282,5
15285,2
15286,14
15293,5
15304,4
15307,5
15314,20
15315,17
15321,11
15324,9
15325,4
15327,4
15335,2
15345,10
15347,10
15348,4
15353,2
15354,19
15357,17
15361,4
15367,18
15368,11
15369,7
15372,12
15382,13
15383,12
15387,6
15390,18
15393,19
15394,10
15396,17
15397,7
15398,8
15400,17
15403,18
15408,11
15413,5
15418,16
15419,13
15420,8
15421,10
15433,20
15434,17
15435,12
15443,18
15444,20
15446,4
15447,1
15449,13
15450,4
15451,7
15455,9
15456,8
15461,15
15463,12
15464,10
15471,9
15473,15
15475,4
15477,11
15480,13
15481,3
15483,12
15484,10
15486,6
15489,5
15490,5
15503,4
15505,11
15506,15
15512,1
15515,9
15517,12
15518,11
15520,4
15521,12
15524,19
15525,10
15526,13
15528,9
15531,3
15534,20
15536,12
15538,1
15540,16
15545,4
15549,10
15556,7
15558,2
15559,9
15561,6
15562,5
15563,16
15570,11
15573,5
15574,9
15577,13
15578,16
15579,9
15581,6
15586,5
15589,3
15592,18
15594,18
15595,5
15596,13
15598,18
15599,4
15600,16
15607,11
15610,12
15612,17
15616,14
15617,5
15620,8
15621,13
15622,15
15627,2
15628,13
15630,5
15634,7
15635,14
15637,20
15641,3
15644,19
15647,11
15648,20
15650,6
15653,7
15654,5
15655,8
15658,11
15660,16
15664,4
15665,7
15666,3
15669,11
15670,3
15674,5
15676,6
15677,15
15678,5
15686,18
15693,10
15694,9
15705,3
15710,12
15712,10
15717,12
15719,3
15720,13
15724,18
15729,4
15731,13
15732,11
15733,2
15735,4
15738,5
15739,7
15740,13
15741,9
15743,13
15745,10
15748,12
15751,9
15752,16
15756,15
15759,6
15761,11
15764,2
15766,11
15773,11
15775,15
15776,17
15778,10
15779,11
15784,20
15790,5
15792,7
15794,10
15797,11
15799,2
15802,12
15803,12
15804,10
15805,4
15811,11
15816,4
15818,11
15820,1
15823,2
15824,5
15827,18
15829,6
15831,17
15833,11
15834,9
15836,15
15838,14
15840,10
15841,5
15844,7
15848,11
15849,18
15850,18
15853,11
15856,6
15858,1
15859,7
15862,18
15867,13
15870,9
15877,7
15883,9
15884,3
15885,1
15888,12
15889,15
15895,4
15897,3
15904,5
15905,2
15906,1
15908,7
15917,15
15920,11
15921,15
15923,12
15924,18
15929,18
15935,3
15939,10
15940,12
15943,9
15944,15
15949,4
15958,14
15962,2
15965,2
15968,16
15969,15
15970,5
15975,9
15976,4
15993,11
15995,9
15998,5
16000,11
16001,6
16003,8
16005,12
16008,3
16015,2
16017,9
16018,18
16019,16
16020,11
16023,14
16030,15
16036,9
16038,4
16039,11
16041,8
16046,15
16047,15
16050,1
16056,9
16057,15
16060,10
16064,12
16065,2
16070,2
16071,11
16072,11
16073,4
16074,5
16076,18
16079,5
16085,16
16090,1
16093,13
16097,6
16098,1
16101,14
16103,4
16107,11
16112,17
16114,10
16117,1
16119,9
16122,9
16123,9
16124,10
16125,11
16126,9
16128,2
16131,17
16139,5
16144,12
16150,18
16151,5
16152,6
16153,14
16156,2
16157,18
16160,4
16165,17
16168,5
16169,9
16171,17
16172,12
16175,9
16176,2
16181,2
16182,11
16188,2
16193,15
16198,6
16203,1
16209,1
16212,3
16215,17
16216,11
16220,5
16223,3
16224,18
16225,17
16235,2
16243,3
16246,10
16251,2
16255,1
16258,10
16260,5
16262,5
16265,16
16267,10
16271,7
16274,17
16275,7
16277,12
16278,5
16279,18
16280,5
16282,19
16284,18
16288,10
16289,16
16297,16
16298,3
16302,7
16303,1
16306,12
16307,8
16313,9
16315,7
16316,1
16320,5
16325,9
16326,16
16329,9
16335,7
16340,4
16345,7
16349,9
16352,1
16353,1
16361,10
16363,5
16364,2
16366,11
16369,12
16372,3
16376,9
16377,15
16380,4
16381,18
16383,13
16384,14
16385,8
16387,6
16391,17
16392,4
16396,1
16400,18
16405,12
16408,5
16413,8
16415,15
16416,12
16419,12
16421,5
16426,20
16434,7
16435,20
16437,3
16439,5
16449,17
16456,9
16457,10
16460,20
16461,9
16462,10
16466,5
16468,11
16473,2
16487,16
16489,2
16490,20
16494,2
16495,13
16500,3
16505,3
16506,15
16507,17
16512,11
16513,15
16515,17
16517,9
16518,11
16519,19
16521,18
16523,5
16524,7
16527,9
16530,3
16540,3
16544,1
16548,12
16551,10
16557,11
16562,1
16565,7
16570,1
16571,5
16573,17
16575,5
16577,3
16578,16
16579,6
16580,19
16587,5
16590,13
16591,14
16592,2
16593,10
16594,8
16601,11
16604,1
16605,6
16607,5
16616,17
16618,11
16621,3
16623,5
16624,6
16625,5
16626,12
16627,15
16629,13
16634,10
16635,10
16637,7
16639,20
16641,9
16644,18
16646,9
16648,4
16650,5
16653,9
16654,17
16656,11
16663,13
16664,2
16667,17
16670,5
16671,14
16681,17
16691,3
16692,5
16693,7
16709,2
16710,5
16711,10
16719,12
16720,13
16721,15
16724,3
16726,6
16728,18
16729,19
16731,8
16732,2
16742,20
16745,12
16747,18
16748,17
16749,2
16752,5
16756,15
16760,2
16761,4
16762,18
16766,19
16769,2
16770,4
16775,12
16776,3
16777,3
16778,5
16781,20
16784,12
16791,19
16792,18
16793,5
16795,9
16796,7
16799,2
16800,11
16810,17
16811,20
16817,20
16820,4
16828,12
16832,6
16833,12
16835,3
16840,9
16841,1
16844,18
16848,13
16852,16
16854,17
16858,10
16859,17
16864,15
16869,9
16870,6
16873,3
16874,7
16876,13
16878,11
16881,17
16885,18
16892,8
16895,15
16896,19
16898,17
16900,3
16907,12
16910,10
16913,4
16915,8
16916,17
16920,15
16921,15
16922,5
16926,3
16927,17
16928,6
16931,11
16933,17
16934,18
16940,10
16941,20
16944,8
16947,10
16948,11
16949,3
16952,7
16953,12
16954,5
16961,9
16964,14
16965,11
16966,10
16967,10
16970,11
16972,3
16974,6
16975,9
16976,10
16977,12
16979,2
16981,8
16985,5
16986,13
16988,12
16990,1
16992,5
17001,4
17004,5
17005,8
17008,9
17010,2
17016,2
17018,20
17020,9
17021,12
17030,11
17034,2
17041,11
17044,20
17045,11
17047,4
17048,19
17049,9
17053,2
17058,6
17059,10
17061,10
17063,7
17065,12
17068,19
17069,17
17070,9
17074,18
17079,7
17082,9
17086,13
17087,16
17093,5
17094,16
17095,11
17097,11
17099,11
17100,10
17101,18
17102,11
17104,9
17105,18
17107,3
17108,10
17110,16
17115,1
17116,14
17118,2
17120,7
17121,5
17124,12
17125,19
17130,12
17131,13
17132,13
17138,17
17139,2
17140,5
17155,15
17158,13
17160,12
17162,13
17165,18
17166,10
17169,8
17177,8
17183,11
17185,4
17186,19
17188,18
17189,15
17192,12
17193,18
17195,3
17196,19
17203,12
17206,6
17207,12
17209,5
17213,19
17215,13
17219,11
17222,3
17224,5
17227,2
17229,5
17235,12
17244,12
17245,13
17246,10
17247,10
17248,13
17250,7
17253,6
17257,12
17258,5
17259,2
17261,6
17263,7
17264,16
17265,5
17269,6
17273,10
17274,17
17281,12
17283,14
17288,15
17290,2
17298,4
17300,2
17301,10
17302,17
17304,1
17307,18
17310,9
17315,17
17320,16
17323,20
17325,12
17330,1
17333,7
17334,10
17336,6
17344,18
17345,3
17352,5
17354,16
17356,15
17357,14
17358,9
17360,4
17361,3
17366,6
17367,6
17368,16
17369,9
17370,3
17372,18
17377,8
17380,7
17384,11
17388,5
17389,2
17390,8
17392,20
17395,7
17396,2
17397,20
17401,7
17402,12
17408,3
17411,8
17419,10
17421,9
17425,7
17426,8
17432,3
17437,4
17441,14
17445,11
17448,18
17453,18
17456,1
17462,18
17466,12
17467,12
17469,2
17471,1
17479,17
17484,7
17487,6
17490,20
17491,11
17494,9
17497,3
17501,9
17506,7
17508,17
17509,15
17511,1
17516,5
17517,9
17524,20
17531,11
17532,3
17537,6
17539,11
17542,9
17547,3
17553,11
17556,7
17560,5
17564,3
17566,10
17570,15
17573,16
17574,17
17579,12
17581,5
17582,7
17584,12
17586,3
17587,13
17589,3
17593,12
17597,9
17600,15
17602,15
17604,9
17607,9
17611,3
17613,12
17614,8
17616,17
17619,13
17621,9
17628,2
17633,11
17634,4
17635,15
17646,17
17651,11
17652,7
17662,14
17664,10
17665,5
17670,16
17671,9
17675,18
17676,9
17677,12
17680,16
17686,15
17687,4
17688,3
17691,13
17693,11
17695,7
17697,11
17700,11
17706,10
17707,17
17709,16
17710,1
17715,15
17716,17
17717,8
17719,2
17720,3
17721,17
17722,4
17730,20
17732,12
17737,7
17738,2
17739,2
17743,11
17744,2
17745,3
17747,13
17748,12
17749,15
17752,7
17755,4
17757,20
17759,8
17763,13
17769,12
17771,19
17772,3
17775,5
17779,12
17781,11
17783,10
17790,13
17791,5
17792,18
17796,9
17799,11
17801,7
17803,9
17804,19
17808,2
17813,5
17815,17
17816,15
17819,9
17820,12
17821,8
17823,4
17824,16
17828,17
17830,9
