id,class
10910,18
10917,16
10920,2
10926,15
10938,7
10943,14
10946,10
10950,19
10952,10
10953,5
10957,16
10958,10
10959,10
10962,17
10965,1
10966,18
10967,20
10970,11
10972,6
10974,17
10979,15
10980,10
10986,2
10988,14
10989,13
10990,20
10996,18
10997,9
10999,4
11003,16
11006,6
11015,5
11016,1
11022,4
11023,6
11025,11
11030,5
11032,1
11037,18
11039,11
11048,11
11051,17
11052,10
11054,10
11055,6
11059,5
11061,16
11066,7
11069,4
11073,10
11075,13
11080,14
11085,12
11091,2
11096,5
11100,7
11101,2
11103,19
11104,19
11107,5
11108,14
11122,12
11124,4
11125,13
11126,5
11132,8
11134,10
11136,10
11141,20
11144,10
11145,17
11152,11
11154,11
11156,2
11159,18
11162,11
11165,10
11166,12
11170,5
11172,18
11175,1
11177,5
11179,11
11181,8
11187,15
11188,7
11189,3
11191,2
11197,1
11201,5
11203,18
11206,20
11207,18
11210,7
11214,10
11223,20
11225,2
11226,12
11228,7
11229,7
11233,5
11236,4
11237,17
11238,6
11240,4
11242,10
11246,8
11249,17
11251,3
11254,16
11263,16
11265,14
11269,18
11272,18
11274,2
11277,9
11281,18
11282,2
11284,10
11285,15
11286,17
11289,5
11291,6
11293,7
11294,6
11298,4
11302,18
11307,10
11311,2
11312,7
11315,14
11316,10
11317,5
11318,16
11322,12
11329,1
11330,15
11332,16
11333,6
11335,2
11337,15
11338,8
11342,1
11343,17
11352,2
11353,5
11354,17
11355,1
11357,11
11358,12
11359,7
11360,7
11361,2
11362,10
11365,13
11366,16
11367,5
11372,13
11374,4
11376,10
11381,8
11382,17
11388,6
11392,9
11393,14
11394,3
11397,18
11400,11
11401,18
11404,11
11411,3
11415,2
11416,1
11417,9
11418,12
11419,11
11424,17
11427,11
11430,5
11432,7
11435,14
11436,2
11439,14
11440,9
11442,2
11445,3
11447,6
11450,9
11452,3
11457,15
11458,18
11459,7
11462,8
11463,8
11464,1
11465,18
11470,9
11472,11
11474,15
11476,9
11482,18
11484,5
11491,13
11492,17
11494,8
11500,7
11504,2
11508,5
11512,13
11513,12
11517,18
11520,13
11522,9
11530,20
11533,5
11540,6
11543,11
11545,6
11546,20
11550,7
11551,9
11554,1
11556,6
11562,8
11566,9
11574,18
11575,13
11576,11
11578,16
11579,7
11591,13
11593,1
11594,9
11595,3
11597,11
11604,2
11606,18
11610,12
11612,13
11613,10
11614,3
11615,4
11617,14
11621,4
11624,7
11629,6
11634,8
11642,4
11643,13
11647,9
11650,2
11651,17
11657,2
11659,16
11667,5
11673,18
11675,17
11678,13
11680,19
11681,19
11683,18
11684,18
11685,5
11688,17
11691,6
11693,4
11694,6
11695,1
11697,3
11700,9
11704,19
11705,2
11712,12
11713,1
11716,8
11719,11
11723,17
11726,2
11732,11
11733,2
11737,20
11739,11
11748,10
11750,4
11756,13
11759,9
11764,15
11766,2
11767,16
11769,10
11775,17
11777,6
11778,9
11779,13
11783,18
11786,16
11787,7
11789,7
11792,7
11795,2
11796,4
11798,12
11820,2
11821,5
11823,2
11824,13
11834,5
11835,5
11839,1
11841,7
11842,18
11844,1
11846,18
11847,5
11849,17
11851,7
11852,3
11856,13
11857,12
11859,10
11860,2
11866,19
11867,18
11868,13
11872,1
11875,11
11883,5
11887,13
11888,11
11891,6
11895,5
11898,18
11903,2
11904,14
11912,10
11913,3
11916,5
11920,9
11921,13
11923,13
11924,9
11925,20
11926,2
11927,14
11935,10
11939,7
11941,4
11942,12
11944,11
11945,2
11946,20
11947,19
11948,10
11949,11
11950,7
11952,10
11953,4
11954,5
11961,17
11962,6
11963,4
11964,15
11965,18
11966,10
11971,11
11974,10
11982,3
11984,18
11985,1
11986,13
11987,12
11988,2
11990,1
11991,7
11992,2
11993,2
11996,7
11998,20
11999,11
12001,1
12002,5
12004,11
12008,20
12009,11
12011,12
12018,3
12020,13
12021,10
12024,10
12029,10
12030,15
12035,9
12038,13
12039,1
12049,2
12052,6
12053,2
12054,13
12058,4
12062,1
12064,3
12072,6
12074,3
12081,6
12082,16
12087,15
12089,5
12091,6
12093,16
12094,11
12095,8
12099,16
12100,10
12101,7
12102,17
12105,6
12106,12
12112,20
12114,12
12121,19
12124,8
12127,19
12129,9
12130,4
12132,7
12133,19
12149,19
12152,10
12156,14
12157,11
12158,10
12159,17
12160,6
12161,8
12166,5
12170,12
12171,5
12172,14
12175,16
12176,16
12179,10
12184,2
12188,5
12190,3
12196,11
12197,19
12198,18
12201,2
12203,12
12205,2
12206,2
12208,2
12209,13
12211,19
12215,4
12217,10
12218,4
12219,16
12224,16
12227,2
12231,10
12233,18
12234,2
12237,10
12240,8
12242,9
12243,7
12248,20
12251,9
12268,7
12280,9
12282,19
12286,7
12287,3
12289,9
12290,12
12294,7
12299,15
12301,20
12302,5
12306,16
12308,20
12311,9
12318,16
12323,6
12326,15
12329,16
12334,14
12336,6
12337,18
12339,9
12340,7
12342,4
12343,5
12344,11
12348,12
12359,17
12361,10
12362,10
12363,9
12365,11
12368,16
12374,3
12375,3
12377,11
12378,11
12380,16
12387,5
12388,3
12389,11
12390,8
12397,12
12398,18
12401,3
12404,7
12405,18
12408,4
12409,16
12410,8
12412,9
12413,9
12414,18
12416,15
12417,16
12420,13
12421,13
12428,17
12433,5
12440,11
12441,11
12444,18
12445,17
12447,10
12448,9
12450,12
12452,20
12454,14
12457,9
12461,10
12464,11
12465,20
12467,2
12469,17
12471,12
12472,5
12473,5
12475,7
12476,9
12479,10
12483,19
12487,9
12490,9
12493,1
12495,16
12496,11
12499,12
12504,3
12507,8
12510,19
12512,1
12513,2
12514,19
12520,5
12521,13
12526,9
12531,5
12532,2
12533,17
12537,15
12540,12
12543,13
12544,2
12549,9
12550,8
12553,9
12559,8
12560,20
12562,13
12565,14
12571,4
12573,9
12583,4
12585,7
12586,16
12594,17
12596,13
12598,18
12602,18
12606,12
12610,8
12615,19
12618,17
12621,18
12623,20
12624,7
12629,20
12631,5
12632,8
12640,12
12641,1
12642,1
12645,12
12646,10
12648,19
12650,1
12664,6
12665,10
12666,10
12669,11
12670,6
12671,16
12673,3
12675,2
12676,8
12677,17
12679,10
12680,13
12682,4
12686,12
12691,4
12696,11
12698,6
12703,7
12709,4
12710,16
12714,1
12717,12
12719,2
12720,10
12722,2
12725,8
12726,16
12729,9
12731,18
12733,19
12734,20
12736,20
12737,12
12738,17
12739,13
12743,8
12744,10
12746,1
12748,5
12749,11
12751,11
12752,19
12753,11
12754,16
12756,12
12762,2
12764,5
12765,5
12770,9
12771,9
12773,10
12779,13
12787,18
12788,8
12790,9
12791,5
12792,11
12795,8
12798,20
12800,5
12807,1
12809,9
12810,6
12812,1
12815,18
12816,12
12822,2
12823,16
12829,4
12830,15
12832,13
12833,11
12836,1
12837,10
12839,1
12843,20
12846,1
12847,2
12849,18
12853,10
12859,13
12861,17
12865,14
12866,13
12867,15
12869,16
12872,1
12873,14
12877,16
12878,4
12879,17
12882,11
12883,8
12885,1
12887,8
12888,10
12889,10
12890,20
12906,7
12907,5
12910,10
12914,3
12916,11
12917,6
12919,14
12920,19
12925,9
12929,9
12934,18
12938,18
12940,7
12941,2
12943,15
12944,20
12948,11
12950,11
12960,7
12962,11
12963,7
12964,11
12966,2
12967,9
12969,17
12970,5
12973,2
12975,6
12977,4
12981,12
12983,7
12984,10
12985,9
12994,1
13000,9
13001,5
13005,4
13006,6
13007,16
13008,13
13010,3
13011,16
13013,19
13014,3
13017,9
13022,17
13023,18
13032,17
13033,16
13034,10
13035,5
13036,18
13037,2
13045,15
13049,12
13050,6
13051,20
13058,12
13063,8
13065,5
13067,5
13068,17
13069,5
13072,5
13074,6
13075,3
13076,14
13079,12
13081,2
13090,1
13092,2
13096,6
13097,17
13099,7
13106,5
13108,3
13116,7
13117,3
13119,10
13123,13
13129,16
13136,9
13137,8
13138,6
13139,2
13143,19
13145,11
13146,10
13147,1
13149,3
13153,4
13154,16
13157,18
13160,5
13163,9
13168,17
13169,10
13171,11
13172,14
13176,17
13186,18
13190,18
13194,14
13196,10
13198,20
13200,5
13205,5
13209,1
13215,2
13217,4
13220,15
13223,5
13225,10
13226,19
13227,4
13228,2
13233,12
13235,15
13236,10
13237,5
13238,7
13243,3
13244,17
13251,5
13253,11
13257,2
13258,15
13259,20
13263,15
13266,14
13272,4
13275,4
13278,9
13281,8
13284,2
13288,11
13292,12
13295,14
13296,7
13300,17
13306,18
13307,12
13314,2
13315,3
13318,14
13319,5
13323,18
13325,4
13327,2
13328,9
13331,7
13335,5
13337,2
13339,9
13340,16
13349,3
13352,7
13355,20
13361,18
13362,2
13366,11
13376,17
13381,17
13383,15
13384,18
13385,7
13388,7
13390,7
13392,17
13393,16
13394,17
13398,8
13401,10
13402,3
13404,5
13405,14
13408,5
13414,12
13415,16
13416,3
13417,19
13418,13
13432,8
13433,18
13434,7
13435,7
13440,14
13443,4
13445,2
13446,6
13448,11
13451,20
13453,3
13455,7
13456,13
13457,20
13459,2
13464,8
13468,19
13469,9
13472,16
13473,16
13479,2
13480,4
13484,5
13485,13
13486,3
13488,3
13490,12
13493,6
13494,5
13499,9
13500,2
13501,14
13506,5
13510,5
13511,8
13516,9
13518,3
13523,11
13526,16
13531,13
13534,12
13536,5
13538,17
13541,16
13543,3
13544,1
13545,19
13548,3
13549,12
13550,3
13551,12
13553,14
13560,3
13561,4
13562,2
13567,13
13569,13
13570,12
13572,5
13573,17
13578,3
13580,10
13584,15
13585,7
13586,12
13588,10
13591,18
13593,3
13594,20
13596,20
13597,17
13600,9
13602,1
13605,4
13612,2
13615,5
13616,16
13618,5
13620,8
13621,10
13630,17
13633,20
13638,13
13639,17
13640,14
13646,7
13651,20
13654,7
13655,19
13657,14
13659,13
13660,5
13667,10
13669,1
13670,16
13673,17
13675,13
13678,20
13681,3
13683,1
13685,5
13686,18
13690,8
13700,13
13704,18
13706,10
13708,8
13711,2
13717,7
13718,9
13720,4
13722,20
13724,3
13725,13
13726,5
13731,16
13733,16
13737,2
13738,8
13739,1
13743,13
13744,7
13747,15
13748,13
13751,17
13752,7
13754,13
13755,13
13762,6
13768,11
13769,10
13771,16
13781,9
13782,8
13784,18
13792,11
13794,18
13800,7
13803,9
13808,6
13809,20
13811,3
13814,5
13816,10
13817,5
13824,11
13825,8
13827,6
13829,18
13836,18
13837,2
13840,10
13845,11
13849,1
13851,4
13852,7
13858,10
13865,18
13866,19
13867,17
13874,10
13882,9
13883,6
13888,9
13891,9
13894,6
13896,3
13898,19
13905,1
13906,9
13909,11
13910,1
13912,18
13913,18
13917,18
13920,5
13921,9
13922,18
13923,17
13928,6
13931,11
13933,5
13934,3
13939,2
13941,13
13943,12
13946,6
13951,18
13954,2
13956,16
13960,8
13961,19
13963,6
13967,17
13969,10
13970,5
13971,17
13973,5
13974,2
13975,19
13976,11
13983,9
13984,14
13985,7
13988,3
13989,9
13991,16
13992,12
13998,8
14004,12
14008,5
14009,7
14010,19
14012,3
14014,4
14018,4
14024,4
14028,2
14029,12
14035,13
14049,9
14050,16
14053,10
14054,10
14055,17
14057,6
14061,2
14063,9
14066,11
14067,15
14071,9
14076,10
14077,12
14081,9
14083,17
14084,19
14086,7
14098,13
14101,13
14102,18
14105,19
14107,4
14111,2
14112,20
14113,16
14114,11
14121,9
14125,7
14131,5
14133,15
14139,20
14140,12
14144,11
14146,12
14147,5
14150,19
14152,4
14154,2
14155,6
14158,11
14160,17
14162,5
14163,16
14166,9
14167,11
14171,6
14172,16
14173,11
14184,10
14185,2
14187,13
14188,8
14190,1
14193,11
14195,13
14196,1
14197,17
14200,16
14206,2
14207,3
14208,7
14209,10
14210,4
14214,9
14215,12
14220,15
14222,4
14224,5
14226,2
14229,1
14230,18
14232,1
14233,18
14234,14
14236,15
14241,8
14244,19
14245,17
14246,7
14247,5
14250,7
14251,20
14255,10
14261,7
14262,20
14263,6
14264,18
14269,7
14271,5
14278,12
14279,4
14282,9
14283,19
14284,17
14285,9
14292,19
14294,8
14295,15
14298,7
14299,16
14300,13
14303,9
14304,13
14305,10
14308,16
14311,2
14312,13
14315,9
14318,17
14321,7
14327,10
14330,8
14332,5
14337,13
14340,17
14341,14
14342,11
14345,9
14350,10
14351,12
14352,11
14354,9
14355,2
14357,20
14359,1
14361,10
14363,10
14369,2
14370,17
14373,1
14376,12
14377,6
14378,6
14379,9
14381,19
14385,18
14388,14
14389,1
14390,11
14391,4
14396,2
14399,11
14400,3
14401,18
14404,2
14408,16
14410,6
14425,18
14426,18
14430,11
14431,3
14436,18
14443,7
14445,11
14447,20
14450,17
14452,3
14454,14
14457,9
14458,13
14459,6
14462,9
14463,8
14468,9
14469,8
14471,12
14472,19
14474,9
14476,3
14477,8
14480,9
14482,13
14486,12
14488,6
14489,16
14490,10
14494,5
14504,7
14511,13
14512,1
14513,8
14517,20
14529,17
14532,17
14534,9
14535,1
14536,8
14538,5
14539,18
14540,5
14543,6
14545,20
14547,7
14552,2
14553,2
14555,11
14556,10
14562,9
14563,19
14564,17
14567,10
14572,5
14574,2
14575,20
14585,19
14586,10
14594,3
14597,15
14608,6
14609,7
14615,16
14616,16
14619,20
14620,13
14625,13
14629,9
14631,12
14632,13
14633,5
14635,12
14642,10
14644,13
14646,8
14652,10
14654,10
14655,13
14658,8
14659,3
14662,9
14665,1
14667,2
14669,18
14673,11
14676,3
14677,4
14679,16
14680,11
14681,12
14682,4
14684,5
14685,9
14686,5
14687,18
14688,8
14697,19
14698,8
14699,9
14700,6
14706,12
14707,9
14708,11
14709,9
14716,4
14717,9
14718,10
14721,15
14723,1
14724,10
14728,11
14731,9
14732,12
14734,15
14738,18
14743,9
14745,19
14749,8
14750,13
14751,8
14753,2
14759,7
14760,1
14762,11
14763,4
14766,7
14768,5
14770,12
14771,17
14772,1
14777,15
14779,18
14781,9
14785,5
14786,6
14787,18
14790,1
14792,7
14795,12
14798,20
14800,13
14801,13
14803,16
14812,5
14817,15
14825,10
14828,8
14830,14
14831,9
14840,18
14842,2
14843,9
14845,18
14846,9
14847,12
14848,16
14849,5
14851,6
14852,4
14854,16
14855,10
14856,5
14857,5
14859,10
14861,1
14864,5
14865,7
14872,10
14875,7
14876,10
14878,7
14883,3
14887,15
14890,3
14891,11
14893,13
14895,5
14896,19
14899,7
14903,5
14904,13
14905,16
14907,3
14909,20
14910,8
14911,11
14912,12
14914,8
14919,8
14920,20
14921,20
14922,20
14926,1
14931,15
14933,15
14934,14
14937,18
14939,17
14949,4
14952,2
14954,19
14957,3
14958,17
14959,4
14960,6
14961,19
14971,15
14973,18
14975,3
14976,8
14979,16
14980,8
14981,17
14982,19
14984,5
14986,13
14987,7
14991,7
14993,13
14996,18
14997,2
14998,20
14999,17
15000,5
15002,20
15005,20
15013,19
15014,5
15017,3
15019,6
15020,19
15021,1
15031,10
15036,20
15039,9
15040,10
15050,10
15053,11
15056,9
15057,11
15061,16
15062,7
15063,7
15064,1
15066,6
15067,19
15068,4
15072,7
15075,8
15079,15
15081,4
15083,18
15089,15
15090,10
15091,18
15096,5
15097,18
15102,3
15105,7
15107,10
15108,1
15109,5
15111,3
15113,5
15119,2
15120,17
15121,8
15122,8
15123,7
15124,19
15126,10
15127,18
15129,14
15140,16
15142,1
15144,9
15145,4
15147,12
15149,2
15152,10
15156,8
15157,5
15158,19
15160,18
15162,12
15164,17
15169,7
15172,13
15173,7
15175,10
15181,7
15184,9
15185,2
15187,13
15189,7
15191,12
15192,11
15194,15
15195,19
15197,10
15199,4
15202,17
15207,13
15209,5
15211,15
15214,3
15217,6
15223,3
15224,11
15226,9
15227,5
15228,9
15229,5
15236,18
15243,7
15245,11
15247,19
15252,6
15254,1
15257,16
15258,5
15266,9
15269,2
15276,3
15278,16
15282,5
15285,6
15286,14
15293,13
15304,4
15307,9
15314,20
15315,12
15321,11
15324,9
15325,4
15327,18
15335,4
15345,10
15347,10
15348,2
15353,2
15354,13
15357,17
15361,2
15367,18
15368,11
15369,2
15372,12
15382,13
15383,19
15387,10
15390,18
15393,3
15394,15
15396,17
15397,7
15398,14
15400,17
15403,18
15408,11
15413,5
15418,16
15419,13
15420,8
15421,2
15433,11
15434,17
15435,12
15443,18
15444,6
15446,4
15447,1
15449,19
15450,18
15451,7
15455,13
15456,8
15461,10
15463,12
15464,4
15471,9
15473,15
15475,2
15477,11
15480,13
15481,3
15483,19
15484,10
15486,6
15489,5
15490,5
15503,4
15505,11
15506,15
15512,1
15515,9
15517,12
15518,11
15520,20
15521,12
15524,13
15525,2
15526,13
15528,5
15531,3
15534,20
15536,17
15538,1
15540,16
15545,4
15549,7
15556,7
15558,6
15559,9
15561,6
15562,5
15563,16
15570,11
15573,13
15574,9
15577,13
15578,16
15579,9
15581,6
15586,3
15589,5
15592,18
15594,18
15595,5
15596,13
15598,18
15599,2
15600,16
15607,11
15610,12
15612,17
15616,8
15617,9
15620,8
15621,13
15622,6
15627,10
15628,3
15630,9
15634,10
15635,14
15637,18
15641,19
15644,17
15647,20
15648,20
15650,6
15653,7
15654,5
15655,8
15658,11
15660,16
15664,4
15665,7
15666,5
15669,11
15670,19
15674,5
15676,6
15677,6
15678,1
15686,18
15693,10
15694,9
15705,5
15710,12
15712,10
15717,12
15719,3
15720,13
15724,18
15729,4
15731,5
15732,16
15733,4
15735,2
15738,9
15739,1
15740,13
15741,9
15743,5
15745,4
15748,12
15751,9
15752,11
15756,6
15759,6
15761,11
15764,4
15766,11
15773,11
15775,2
15776,17
15778,20
15779,11
15784,20
15790,5
15792,15
15794,4
15797,11
15799,10
15802,12
15803,12
15804,4
15805,10
15811,16
15816,2
15818,10
15820,15
15823,2
15824,8
15827,18
15829,1
15831,19
15833,11
15834,5
15836,10
15838,8
15840,2
15841,9
15844,1
15848,11
15849,18
15850,18
15853,11
15856,6
15858,1
15859,7
15862,18
15867,18
15870,3
15877,1
15883,9
15884,9
15885,1
15888,12
15889,15
15895,15
15897,13
15904,5
15905,15
15906,7
15908,7
15917,4
15920,11
15921,6
15923,12
15924,18
15929,18
15935,17
15939,10
15940,12
15943,9
15944,6
15949,2
15958,8
15962,4
15965,7
15968,16
15969,7
15970,5
15975,3
15976,10
15993,11
15995,9
15998,8
16000,16
16001,15
16003,8
16005,3
16008,19
16015,7
16017,5
16018,18
16019,16
16020,11
16023,14
16030,15
16036,5
16038,4
16039,11
16041,8
16046,2
16047,10
16050,1
16056,9
16057,6
16060,7
16064,12
16065,10
16070,2
16071,11
16072,16
16073,10
16074,9
16076,13
16079,9
16085,16
16090,1
16093,13
16097,6
16098,1
16101,14
16103,4
16107,11
16112,12
16114,2
16117,7
16119,9
16122,9
16123,9
16124,20
16125,11
16126,9
16128,7
16131,17
16139,5
16144,12
16150,18
16151,5
16152,6
16153,8
16156,2
16157,18
16160,10
16165,12
16168,3
16169,9
16171,17
16172,12
16175,9
16176,7
16181,10
16182,11
16188,2
16193,4
16198,15
16203,1
16209,6
16212,13
16215,17
16216,11
16220,5
16223,19
16224,18
16225,12
16235,2
16243,13
16246,10
16251,10
16255,1
16258,6
16260,5
16262,5
16265,16
16267,10
16271,7
16274,13
16275,15
16277,12
16278,13
16279,18
16280,5
16282,19
16284,18
16288,4
16289,16
16297,16
16298,3
16302,7
16303,15
16306,12
16307,8
16313,5
16315,15
16316,1
16320,3
16325,9
16326,16
16329,9
16335,4
16340,2
16345,7
16349,5
16352,1
16353,1
16361,15
16363,5
16364,10
16366,11
16369,12
16372,12
16376,9
16377,6
16380,2
16381,18
16383,3
16384,14
16385,8
16387,6
16391,13
16392,2
16396,1
16400,18
16405,12
16408,5
16413,8
16415,15
16416,12
16419,12
16421,3
16426,10
16434,1
16435,20
16437,5
16439,5
16449,17
16456,9
16457,2
16460,20
16461,5
16462,10
16466,5
16468,11
16473,10
16487,16
16489,10
16490,18
16494,18
16495,13
16500,3
16505,3
16506,1
16507,19
16512,16
16513,6
16515,17
16517,9
16518,11
16519,19
16521,18
16523,5
16524,2
16527,3
16530,3
16540,3
16544,7
16548,12
16551,2
16557,11
16562,1
16565,1
16570,6
16571,3
16573,17
16575,5
16577,3
16578,16
16579,6
16580,13
16587,5
16590,13
16591,8
16592,10
16593,7
16594,8
16601,11
16604,1
16605,6
16607,3
16616,17
16618,20
16621,19
16623,5
16624,6
16625,9
16626,12
16627,2
16629,13
16634,10
16635,4
16637,7
16639,20
16641,3
16644,18
16646,9
16648,10
16650,3
16653,9
16654,19
16656,11
16663,5
16664,4
16667,17
16670,8
16671,14
16681,19
16691,3
16692,5
16693,1
16709,2
16710,18
16711,10
16719,12
16720,13
16721,6
16724,13
16726,6
16728,20
16729,9
16731,8
16732,2
16742,11
16745,12
16747,3
16748,17
16749,4
16752,5
16756,7
16760,2
16761,2
16762,18
16766,19
16769,7
16770,2
16775,9
16776,3
16777,3
16778,9
16781,20
16784,17
16791,3
16792,18
16793,5
16795,5
16796,7
16799,10
16800,11
16810,17
16811,11
16817,18
16820,4
16828,13
16832,6
16833,12
16835,3
16840,9
16841,1
16844,18
16848,13
16852,16
16854,13
16858,10
16859,17
16864,6
16869,9
16870,4
16873,12
16874,7
16876,13
16878,11
16881,12
16885,18
16892,8
16895,15
16896,19
16898,17
16900,5
16907,12
16910,2
16913,4
16915,8
16916,17
16920,2
16921,15
16922,5
16926,3
16927,19
16928,10
16931,11
16933,17
16934,18
16940,15
16941,20
16944,8
16947,10
16948,11
16949,3
16952,1
16953,12
16954,9
16961,9
16964,8
16965,11
16966,4
16967,15
16970,16
16972,13
16974,15
16975,9
16976,10
16977,12
16979,10
16981,8
16985,5
16986,3
16988,17
16990,1
16992,13
17001,4
17004,5
17005,8
17008,9
17010,2
17016,2
17018,18
17020,9
17021,12
17030,11
17034,4
17041,11
17044,20
17045,11
17047,10
17048,13
17049,9
17053,7
17058,6
17059,2
17061,2
17063,7
17065,12
17068,19
17069,17
17070,9
17074,20
17079,7
17082,9
17086,13
17087,16
17093,5
17094,16
17095,11
17097,11
17099,11
17100,10
17101,18
17102,11
17104,9
17105,18
17107,17
17108,10
17110,16
17115,1
17116,8
17118,10
17120,7
17121,9
17124,12
17125,9
17130,12
17131,13
17132,5
17138,17
17139,2
17140,5
17155,15
17158,5
17160,12
17162,3
17165,18
17166,2
17169,8
17177,8
17183,16
17185,4
17186,3
17188,18
17189,2
17192,12
17193,18
17195,19
17196,17
17203,12
17206,15
17207,12
17209,3
17213,13
17215,13
17219,16
17222,19
17224,5
17227,7
17229,5
17235,19
17244,12
17245,13
17246,2
17247,10
17248,13
17250,7
17253,6
17257,12
17258,9
17259,2
17261,6
17263,7
17264,16
17265,5
17269,6
17273,10
17274,17
17281,12
17283,8
17288,10
17290,4
17298,4
17300,2
17301,10
17302,17
17304,7
17307,20
17310,12
17315,17
17320,16
17323,18
17325,12
17330,1
17333,7
17334,4
17336,6
17344,18
17345,17
17352,5
17354,16
17356,10
17357,8
17358,9
17360,10
17361,12
17366,6
17367,6
17368,16
17369,9
17370,5
17372,18
17377,8
17380,1
17384,11
17388,9
17389,20
17390,8
17392,10
17395,4
17396,2
17397,18
17401,6
17402,12
17408,13
17411,8
17419,10
17421,9
17425,7
17426,14
17432,3
17437,4
17441,8
17445,11
17448,18
17453,18
17456,1
17462,18
17466,12
17467,12
17469,4
17471,1
17479,12
17484,10
17487,6
17490,20
17491,20
17494,5
17497,13
17501,5
17506,7
17508,17
17509,15
17511,7
17516,5
17517,9
17524,20
17531,11
17532,13
17537,4
17539,11
17542,5
17547,13
17553,11
17556,7
17560,3
17564,5
17566,15
17570,7
17573,16
17574,17
17579,12
17581,3
17582,2
17584,17
17586,5
17587,13
17589,5
17593,17
17597,3
17600,7
17602,7
17604,9
17607,9
17611,3
17613,12
17614,8
17616,17
17619,13
17621,5
17628,4
17633,11
17634,4
17635,15
17646,13
17651,11
17652,7
17662,14
17664,10
17665,5
17670,16
17671,9
17675,18
17676,5
17677,17
17680,16
17686,4
17687,10
17688,5
17691,5
17693,11
17695,2
17697,11
17700,11
17706,10
17707,17
17709,16
17710,1
17715,15
17716,17
17717,8
17719,4
17720,3
17721,13
17722,2
17730,20
17732,12
17737,7
17738,2
17739,10
17743,11
17744,2
17745,13
17747,13
17748,12
17749,15
17752,7
17755,2
17757,20
17759,8
17763,3
17769,12
17771,3
17772,5
17775,8
17779,12
17781,11
17783,4
17790,13
17791,5
17792,20
17796,9
17799,11
17801,10
17803,9
17804,19
17808,20
17813,5
17815,17
17816,6
17819,9
17820,3
17821,14
17823,2
17824,16
17828,19
17830,5
